Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Dealer_Network_Size,Service_Type
2023-10-13,Maruti Suzuki,Baleno,Premium Hatchback,West,764601.95,16.0,97.0,9175223.4,172.5,25.0,13.0,53189.701,0.01,Festive,10,4,Friday,0,0,0,1.35,85,Nexa
2023-10-13,Maruti Suzuki,Baleno,Premium Hatchback,Central,770614.64,12.0,55.0,6935531.76,129.5,22.0,9.0,53556.23,0.01,Festive,10,4,Friday,0,0,0,1.35,158,Nexa
2023-10-13,Maruti Suzuki,Grand Vitara,SUV,North,1479306.31,13.0,240.0,14423236.52,224.0,37.0,11.0,64389.449,0.01,Festive,10,4,Friday,0,0,0,1.35,111,Nexa
2023-10-13,Maruti Suzuki,Grand Vitara,SUV,South,1480308.72,,266.0,18873936.18,211.0,48.0,3.0,89449.935,0.0,Festive,10,4,Friday,0,0,1,1.35,126,Arena
2023-10-13,Maruti Suzuki,Grand Vitara,SUV,East,1399688.35,4.0,242.0,4199065.05,183.0,24.0,13.0,22945.711,0.02,Festive,10,4,Friday,0,0,0,1.35,89,Nexa
2023-10-13,Maruti Suzuki,Grand Vitara,SUV,West,1397853.83,8.0,63.0,8387122.98,56.5,38.0,12.0,148444.655,0.0,Festive,10,4,Friday,0,0,0,1.35,139,Arena
2023-10-13,Maruti Suzuki,Grand Vitara,SUV,Central,1509506.32,8.0,232.0,9057037.92,255.5,37.0,9.0,35448.289,0.01,Festive,10,4,Friday,0,0,1,1.35,97,Nexa
2023-10-14,Maruti Suzuki,Swift,Hatchback,North,640411.6,28.0,154.0,13448643.6,186.0,25.0,5.0,72304.535,0.01,Festive,10,4,Saturday,1,0,1,1.35,106,Arena
2023-10-14,Maruti Suzuki,Swift,Hatchback,South,666281.84,17.0,265.0,8495093.46,259.0,28.0,8.0,32799.589,0.01,Festive,10,4,Saturday,1,0,0,1.35,100,Nexa
2023-10-14,Maruti Suzuki,Swift,Hatchback,East,643170.55,26.0,147.0,12541825.73,131.0,35.0,13.0,95739.128,0.0,Festive,10,4,Saturday,1,0,1,1.35,129,Arena
2023-10-14,Maruti Suzuki,Swift,Hatchback,West,618737.52,21.0,272.0,9745115.94,219.0,42.0,14.0,44498.246,0.01,Festive,10,4,Saturday,1,0,0,1.35,187,Nexa
2023-10-14,Maruti Suzuki,Swift,Hatchback,Central,670756.63,11.0,151.0,5533742.2,168.0,27.0,9.0,32938.942,0.01,Festive,10,4,Saturday,1,0,0,1.35,168,Arena
2023-10-14,Maruti Suzuki,Dzire,Sedan,North,687864.34,11.0,57.0,5674880.8,131.5,49.0,13.0,43154.987,0.01,Festive,10,4,Saturday,1,0,1,1.35,114,Nexa
2023-10-14,Maruti Suzuki,Dzire,Sedan,South,712615.54,15.0,88.0,8016924.83,172.0,51.0,11.0,46610.028,0.01,Festive,10,4,Saturday,1,0,0,1.35,59,Arena
2023-10-14,Maruti Suzuki,Dzire,Sedan,East,721488.54,18.0,88.0,9740095.29,157.0,47.0,5.0,62038.824,0.01,Festive,10,4,Saturday,1,0,1,1.35,94,Nexa
2023-10-14,Maruti Suzuki,Dzire,Sedan,West,707021.67,10.0,141.0,5302662.53,191.0,46.0,8.0,27762.631,0.01,Festive,10,4,Saturday,1,0,0,1.35,181,Nexa
2023-10-14,Maruti Suzuki,Dzire,Sedan,Central,752452.65,20.0,113.0,11286789.75,134.0,54.0,7.0,84229.774,0.0,Festive,10,4,Saturday,1,0,0,1.35,77,Arena
2023-10-14,Maruti Suzuki,Brezza,Compact SUV,North,1088873.56,18.0,223.0,14699793.06,138.0,40.0,14.0,106520.24,0.0,Festive,10,4,Saturday,1,0,0,1.35,152,Arena
2023-10-14,Maruti Suzuki,Brezza,Compact SUV,South,1059021.11,15.0,160.0,11913987.49,199.5,28.0,8.0,59719.236,0.01,Festive,10,4,Saturday,1,0,1,1.35,171,Nexa
2023-10-14,Maruti Suzuki,Brezza,Compact SUV,East,1080431.53,12.0,64.0,9723883.77,137.5,39.0,4.0,70719.155,0.01,Festive,10,4,Saturday,1,0,1,1.35,192,Nexa
2023-10-14,Maruti Suzuki,Brezza,Compact SUV,West,1062215.6,18.0,150.0,14339910.6,151.0,27.0,4.0,94966.295,0.0,Festive,10,4,Saturday,1,0,0,1.35,126,Nexa
2023-10-14,Maruti Suzuki,Brezza,Compact SUV,Central,1141494.21,18.0,168.0,15410171.83,162.5,39.0,13.0,94831.827,0.0,Festive,10,4,Saturday,1,0,0,1.35,184,Arena
2023-10-14,Maruti Suzuki,Ertiga,MPV,North,907624.63,12.0,133.0,8168621.67,162.0,38.0,14.0,50423.591,0.01,Festive,10,4,Saturday,1,0,1,1.35,72,Nexa
2023-10-14,Maruti Suzuki,Ertiga,MPV,South,912895.65,6.0,230.0,4108030.43,249.5,59.0,14.0,16465.052,0.02,Festive,10,4,Saturday,1,0,0,1.35,127,Arena
2023-10-14,Maruti Suzuki,Ertiga,MPV,East,980692.18,7.0,137.0,5148633.95,88.5,57.0,14.0,58176.655,0.01,Festive,10,4,Saturday,1,0,1,1.35,126,Arena
2023-10-14,Maruti Suzuki,Ertiga,MPV,West,960491.59,11.0,,7924055.62,139.5,46.0,9.0,56803.266,0.01,Festive,10,4,Saturday,1,0,0,1.35,113,Arena
2023-10-14,Maruti Suzuki,Ertiga,MPV,Central,922824.38,13.0,70.0,8997537.71,82.5,38.0,3.0,109061.063,0.0,Festive,10,4,Saturday,1,0,0,1.35,99,Arena
2023-10-14,Maruti Suzuki,Baleno,Premium Hatchback,North,766842.26,15.0,269.0,8626975.43,221.5,36.0,14.0,38947.97,0.01,Festive,10,4,Saturday,1,0,1,1.35,132,Nexa
2023-10-14,Maruti Suzuki,Baleno,Premium Hatchback,South,739620.76,16.0,243.0,8875449.12,216.5,53.0,3.0,40995.146,0.01,Festive,10,4,Saturday,1,0,1,1.35,125,Arena
2023-10-14,Maruti Suzuki,Baleno,Premium Hatchback,East,776411.59,15.0,134.0,8734630.39,105.0,27.0,13.0,83186.956,0.0,Festive,10,4,Saturday,1,0,1,1.35,152,Arena
2023-10-14,Maruti Suzuki,Baleno,Premium Hatchback,West,750107.26,19.0,60.0,10689028.46,69.5,29.0,4.0,153798.971,0.0,Festive,10,4,Saturday,1,0,1,1.35,174,Arena
2023-10-14,Maruti Suzuki,Baleno,Premium Hatchback,Central,782748.86,15.0,176.0,8805924.68,206.0,59.0,10.0,42747.207,0.01,Festive,10,4,Saturday,1,0,1,1.35,122,Arena
2023-10-14,Maruti Suzuki,Grand Vitara,SUV,North,1457383.81,9.0,164.0,9837340.72,163.0,47.0,14.0,60351.784,0.01,Festive,10,4,Saturday,1,0,0,1.35,188,Arena
2023-10-14,Maruti Suzuki,Grand Vitara,SUV,South,1465224.22,10.0,68.0,10989181.65,169.5,22.0,7.0,64832.93,0.01,Festive,10,4,Saturday,1,0,0,1.35,55,Nexa
2023-10-14,Maruti Suzuki,Grand Vitara,SUV,East,1382305.4,4.0,67.0,4146916.2,73.5,38.0,13.0,56420.629,0.01,Festive,10,4,Saturday,1,0,0,1.35,67,Arena
2023-10-14,Maruti Suzuki,Grand Vitara,SUV,West,1432286.39,11.0,159.0,11816362.72,122.0,21.0,3.0,96855.432,0.0,Festive,10,4,Saturday,1,0,1,1.35,54,Nexa
2023-10-14,Maruti Suzuki,Grand Vitara,SUV,Central,1434271.91,6.0,245.0,6454223.59,200.5,20.0,3.0,32190.641,0.01,Festive,10,4,Saturday,1,0,0,1.35,118,Nexa
2023-10-15,Maruti Suzuki,Swift,Hatchback,North,675229.57,24.0,240.0,12154132.26,204.5,45.0,14.0,59433.41,0.01,Festive,10,4,Sunday,1,0,0,1.35,157,Nexa
2023-10-15,Maruti Suzuki,Swift,Hatchback,South,640296.2,18.0,298.0,8643998.7,217.0,47.0,10.0,39834.095,0.01,Festive,10,4,Sunday,1,0,0,1.35,65,Arena
2023-10-15,Maruti Suzuki,Swift,Hatchback,East,640784.29,29.0,253.0,13937058.31,261.0,41.0,5.0,53398.691,0.01,Festive,10,4,Sunday,1,0,0,1.35,157,Arena
2023-10-15,Maruti Suzuki,Swift,Hatchback,West,675442.23,18.0,132.0,9118470.11,172.5,32.0,10.0,52860.696,0.01,Festive,10,4,Sunday,1,0,0,1.35,145,Arena
2023-10-15,Maruti Suzuki,Swift,Hatchback,Central,621785.93,21.0,288.0,9793128.4,230.0,21.0,9.0,42578.819,0.01,Festive,10,4,Sunday,1,0,0,1.35,134,Arena
2023-10-15,Maruti Suzuki,Dzire,Sedan,North,706622.11,15.0,191.0,7949498.74,136.5,29.0,7.0,58238.086,0.01,Festive,10,4,Sunday,1,0,0,1.35,197,Arena
2023-10-15,Maruti Suzuki,Dzire,Sedan,South,715875.54,18.0,272.0,9664319.79,204.0,30.0,4.0,47374.117,0.01,Festive,10,4,Sunday,1,0,0,1.35,191,Nexa
2023-10-15,Maruti Suzuki,Dzire,Sedan,East,722965.97,19.0,131.0,10302265.07,116.5,59.0,7.0,88431.46,0.0,Festive,10,4,Sunday,1,0,1,1.35,97,Arena
2023-10-15,Maruti Suzuki,Dzire,Sedan,West,749056.33,11.0,167.0,6179714.72,196.5,39.0,14.0,31448.93,0.01,Festive,10,4,Sunday,1,0,0,1.35,62,Nexa
2023-10-15,Maruti Suzuki,Dzire,Sedan,Central,703889.28,9.0,78.0,4751252.64,71.0,23.0,6.0,66919.051,0.01,Festive,10,4,Sunday,1,0,0,1.35,190,Nexa
2023-10-15,Maruti Suzuki,Brezza,Compact SUV,North,1056179.97,14.0,245.0,11089889.69,225.5,55.0,3.0,49179.112,0.01,Festive,10,4,Sunday,1,0,0,1.35,151,Nexa
2023-10-15,Maruti Suzuki,Brezza,Compact SUV,South,1082145.39,21.0,184.0,17043789.89,181.0,26.0,12.0,94164.585,0.0,Festive,10,4,Sunday,1,0,1,1.35,146,Nexa
2023-10-15,Maruti Suzuki,Brezza,Compact SUV,East,1057959.15,17.0,269.0,13488979.16,214.5,57.0,4.0,62885.684,0.01,Festive,10,4,Sunday,1,0,0,1.35,116,Arena
2023-10-15,Maruti Suzuki,Brezza,Compact SUV,West,1135307.54,17.0,254.0,14475171.13,233.0,35.0,3.0,62125.198,0.01,Festive,10,4,Sunday,1,0,0,1.35,128,Nexa
2023-10-15,Maruti Suzuki,Brezza,Compact SUV,Central,1098903.76,12.0,57.0,9890133.84,63.5,52.0,4.0,155750.139,0.0,Festive,10,4,Sunday,1,0,0,1.35,82,Nexa
2023-10-15,Maruti Suzuki,Ertiga,MPV,North,977815.04,6.0,89.0,4400167.68,182.0,50.0,3.0,24176.745,0.02,Festive,10,4,Sunday,1,0,0,1.35,51,Arena
2023-10-15,Maruti Suzuki,Ertiga,MPV,South,923626.84,12.0,114.0,8312641.56,110.5,25.0,14.0,75227.525,0.0,Festive,10,4,Sunday,1,0,0,1.35,162,Arena
2023-10-15,Maruti Suzuki,Ertiga,MPV,East,971115.23,7.0,252.0,5098354.96,259.5,20.0,11.0,19646.84,0.02,Festive,10,4,Sunday,1,0,0,1.35,165,Arena
2023-10-15,Maruti Suzuki,Ertiga,MPV,West,921242.68,11.0,221.0,7600252.11,172.0,52.0,12.0,44187.512,0.01,Festive,10,4,Sunday,1,0,0,1.35,163,Nexa
2023-10-15,Maruti Suzuki,Ertiga,MPV,Central,986430.13,9.0,138.0,6658403.38,139.0,38.0,7.0,47902.183,0.01,Festive,10,4,Sunday,1,0,0,1.35,74,Nexa
2023-10-15,Maruti Suzuki,Baleno,Premium Hatchback,North,743006.9,13.0,272.0,7244317.28,250.5,46.0,5.0,28919.43,0.01,Festive,10,4,Sunday,1,0,0,1.35,94,Nexa
2023-10-15,Maruti Suzuki,Baleno,Premium Hatchback,South,750169.63,16.0,158.0,9002035.56,104.0,30.0,13.0,86558.034,0.0,Festive,10,4,Sunday,1,0,0,1.35,98,Arena
2023-10-15,Maruti Suzuki,Baleno,Premium Hatchback,East,787031.51,13.0,79.0,7673557.22,125.0,36.0,10.0,61388.458,0.01,Festive,10,4,Sunday,1,0,0,1.35,191,Arena
2023-10-15,Maruti Suzuki,Baleno,Premium Hatchback,West,787029.51,8.0,111.0,4722177.06,183.5,54.0,13.0,25733.935,0.01,Festive,10,4,Sunday,1,0,0,1.35,88,Arena
2023-10-15,Maruti Suzuki,Baleno,Premium Hatchback,Central,767541.07,14.0,270.0,8059181.23,195.5,46.0,3.0,41223.433,0.01,Festive,10,4,Sunday,1,0,0,1.35,95,Nexa
2023-10-15,Maruti Suzuki,Grand Vitara,SUV,North,1462678.72,7.0,81.0,7679063.28,143.0,37.0,14.0,53699.743,0.01,Festive,10,4,Sunday,1,0,1,1.35,103,Arena
2023-10-15,Maruti Suzuki,Grand Vitara,SUV,South,1517965.0,6.0,193.0,6830842.5,133.5,56.0,5.0,51167.36,0.01,Festive,10,4,Sunday,1,0,0,1.35,180,Arena
2023-10-15,Maruti Suzuki,Grand Vitara,SUV,East,1468163.01,10.0,79.0,11011222.58,110.5,30.0,7.0,99649.073,0.0,Festive,10,4,Sunday,1,0,0,1.35,98,Nexa
2023-10-15,Maruti Suzuki,Grand Vitara,SUV,West,1447879.28,5.0,158.0,5429547.3,106.5,39.0,12.0,50981.665,0.01,Festive,10,4,Sunday,1,0,0,1.35,157,Arena
2023-10-15,Maruti Suzuki,Grand Vitara,SUV,Central,1382395.34,9.0,250.0,9331168.55,176.0,45.0,8.0,53018.003,0.01,Festive,10,4,Sunday,1,0,1,1.35,149,Nexa
2023-10-16,Maruti Suzuki,Swift,Hatchback,North,620110.7,20.0,81.0,9301660.5,156.0,22.0,6.0,59626.029,0.01,Festive,10,4,Monday,0,0,1,1.35,75,Nexa
2023-10-16,Maruti Suzuki,Swift,Hatchback,South,676826.5,25.0,142.0,12690496.88,162.5,40.0,13.0,78095.365,0.0,Festive,10,4,Monday,0,0,1,1.35,95,Arena
2023-10-16,Maruti Suzuki,Swift,Hatchback,East,644183.12,15.0,76.0,7247060.1,106.5,21.0,10.0,68047.513,0.01,Festive,10,4,Monday,0,0,1,1.35,150,Nexa
2023-10-16,Maruti Suzuki,Swift,Hatchback,West,643416.35,16.0,276.0,7720996.2,238.0,41.0,6.0,32441.161,0.01,Festive,10,4,Monday,0,0,0,1.35,53,Arena
2023-10-16,Maruti Suzuki,Swift,Hatchback,Central,664274.04,17.0,288.0,8469494.01,197.0,25.0,6.0,42992.355,0.01,Festive,10,4,Monday,0,0,0,1.35,83,Nexa
2023-10-16,Maruti Suzuki,Dzire,Sedan,North,692161.99,18.0,206.0,9344186.87,175.0,25.0,13.0,53395.354,0.01,Festive,10,4,Monday,0,0,0,1.35,63,Arena
2023-10-16,Maruti Suzuki,Dzire,Sedan,South,728757.56,19.0,175.0,,175.0,38.0,14.0,59341.687,0.01,Festive,10,4,Monday,0,0,0,1.35,163,Arena
2023-10-16,Maruti Suzuki,Dzire,Sedan,East,727583.23,13.0,87.0,7093936.49,151.0,46.0,11.0,46979.712,0.01,Festive,10,4,Monday,0,0,0,1.35,81,Arena
2023-10-16,Maruti Suzuki,Dzire,Sedan,West,708186.26,15.0,142.0,7967095.43,167.0,51.0,7.0,47707.158,0.01,Festive,10,4,Monday,0,0,0,1.35,130,Arena
2023-10-16,Maruti Suzuki,Dzire,Sedan,Central,703837.53,18.0,221.0,9501806.65,147.0,23.0,5.0,64638.14,0.01,Festive,10,4,Monday,0,0,0,1.35,64,Arena
2023-10-16,Maruti Suzuki,Brezza,Compact SUV,North,1133894.09,8.0,134.0,6803364.54,97.0,53.0,11.0,70137.779,0.01,Festive,10,4,Monday,0,0,1,1.35,117,Arena
2023-10-16,Maruti Suzuki,Brezza,Compact SUV,South,1068928.23,10.0,228.0,8016961.72,211.5,20.0,11.0,37905.256,0.01,Festive,10,4,Monday,0,0,0,1.35,181,Arena
2023-10-16,Maruti Suzuki,Brezza,Compact SUV,East,1101493.09,19.0,148.0,15696276.53,108.0,36.0,6.0,145335.894,0.0,Festive,10,4,Monday,0,0,0,1.35,135,Arena
2023-10-16,Maruti Suzuki,Brezza,Compact SUV,West,1096954.48,16.0,185.0,13163453.76,128.5,30.0,11.0,102439.329,0.0,Festive,10,4,Monday,0,0,0,1.35,58,Nexa
2023-10-16,Maruti Suzuki,Brezza,Compact SUV,Central,1118125.1,19.0,102.0,15933282.68,108.0,53.0,4.0,147530.395,0.0,Festive,10,4,Monday,0,0,1,1.35,58,Arena
2023-10-16,Maruti Suzuki,Ertiga,MPV,North,941540.17,16.0,251.0,11298482.04,207.5,56.0,6.0,54450.516,0.01,Festive,10,4,Monday,0,0,0,1.35,84,Nexa
2023-10-16,Maruti Suzuki,Ertiga,MPV,South,906841.36,7.0,128.0,4760917.14,172.0,21.0,12.0,27679.751,0.01,Festive,10,4,Monday,0,0,1,1.35,57,Nexa
2023-10-16,Maruti Suzuki,Ertiga,MPV,East,987500.07,4.0,177.0,2962500.21,177.0,52.0,6.0,16737.289,0.02,Festive,10,4,Monday,0,0,0,1.35,80,Arena
2023-10-16,Maruti Suzuki,Ertiga,MPV,West,973738.21,11.0,286.0,8033340.23,237.0,47.0,11.0,33895.95,0.01,Festive,10,4,Monday,0,0,1,1.35,113,Nexa
2023-10-16,Maruti Suzuki,Ertiga,MPV,Central,916132.24,15.0,260.0,10306487.7,183.5,30.0,5.0,56166.146,0.01,Festive,10,4,Monday,0,0,0,1.35,197,Arena
2023-10-16,Maruti Suzuki,Baleno,Premium Hatchback,North,785952.95,17.0,194.0,10020900.11,188.5,43.0,,53161.274,0.01,Festive,10,4,Monday,0,0,0,1.35,183,Arena
2023-10-16,Maruti Suzuki,Baleno,Premium Hatchback,South,777572.47,12.0,174.0,6998152.23,202.5,50.0,6.0,34558.776,0.01,Festive,10,4,Monday,0,0,1,1.35,196,Nexa
2023-10-16,Maruti Suzuki,Baleno,Premium Hatchback,East,722622.26,20.0,110.0,10839333.9,89.5,22.0,7.0,121109.876,0.0,Festive,10,4,Monday,0,0,0,1.35,96,Nexa
2023-10-16,Maruti Suzuki,Baleno,Premium Hatchback,West,787058.01,15.0,272.0,8854402.61,162.5,27.0,12.0,54488.631,0.01,Festive,10,4,Monday,0,0,0,1.35,93,Arena
2023-10-16,Maruti Suzuki,Baleno,Premium Hatchback,Central,776546.38,13.0,115.0,7571327.21,83.5,33.0,12.0,90674.577,0.0,Festive,10,4,Monday,0,0,0,1.35,133,Arena
2023-10-16,Maruti Suzuki,Grand Vitara,SUV,North,1514319.48,6.0,152.0,6814437.66,114.0,21.0,3.0,59775.769,0.01,Festive,10,4,Monday,0,0,1,1.35,103,Arena
2023-10-16,Maruti Suzuki,Grand Vitara,SUV,South,1448651.89,14.0,71.0,15210844.84,69.0,43.0,4.0,220447.027,0.0,Festive,10,4,Monday,0,0,0,1.35,62,Arena
2023-10-16,Maruti Suzuki,Grand Vitara,SUV,East,1497476.76,7.0,51.0,7861752.99,125.5,20.0,12.0,62643.45,0.01,Festive,10,4,Monday,0,0,1,1.35,179,Arena
2023-10-16,Maruti Suzuki,Grand Vitara,SUV,West,1440411.69,9.0,61.0,,104.5,37.0,12.0,93040.947,0.0,Festive,10,4,Monday,0,0,0,1.35,119,Arena
2023-10-16,Maruti Suzuki,Grand Vitara,SUV,Central,1457141.16,6.0,259.0,6557135.22,178.0,45.0,10.0,36837.838,0.01,Festive,10,4,Monday,0,0,0,1.35,50,Nexa
2023-10-17,Maruti Suzuki,Swift,Hatchback,North,664404.02,15.0,278.0,7474545.23,170.0,36.0,10.0,43967.913,0.01,Festive,10,4,Tuesday,0,0,1,1.35,144,Arena
2023-10-17,Maruti Suzuki,Swift,Hatchback,South,658540.8,21.0,252.0,10372017.6,225.5,45.0,9.0,45995.643,0.01,Festive,10,4,Tuesday,0,0,0,1.35,161,Nexa
2023-10-17,Maruti Suzuki,Swift,Hatchback,East,625741.94,26.0,275.0,12201967.83,233.5,28.0,10.0,52256.822,0.01,Festive,10,4,Tuesday,0,0,0,1.35,103,Arena
2023-10-17,Maruti Suzuki,Swift,Hatchback,West,660853.56,20.0,63.0,9912803.4,98.0,26.0,9.0,101151.055,0.0,Festive,10,4,Tuesday,0,0,0,1.35,113,Nexa
2023-10-17,Maruti Suzuki,Swift,Hatchback,Central,622955.89,20.0,215.0,9344338.35,137.5,57.0,4.0,67958.824,0.01,Festive,10,4,Tuesday,0,0,1,1.35,129,Arena
2023-10-17,Maruti Suzuki,Dzire,Sedan,North,727058.43,15.0,107.0,8179407.34,98.0,39.0,6.0,83463.34,0.0,Festive,10,4,Tuesday,0,0,0,1.35,177,Arena
2023-10-17,Maruti Suzuki,Dzire,Sedan,South,696188.94,15.0,88.0,7832125.57,174.0,41.0,12.0,45012.216,0.01,Festive,10,4,Tuesday,0,0,0,1.35,172,Nexa
2023-10-17,Maruti Suzuki,Dzire,Sedan,East,724020.94,16.0,177.0,,161.0,28.0,14.0,53964.294,0.01,Festive,10,4,Tuesday,0,0,0,1.35,89,Arena
2023-10-17,Maruti Suzuki,Dzire,Sedan,West,684167.97,16.0,60.0,8210015.64,94.5,43.0,5.0,86878.472,0.0,Festive,10,4,Tuesday,0,0,0,1.35,144,Nexa
2023-10-17,Maruti Suzuki,Dzire,Sedan,Central,722007.45,16.0,195.0,8664089.4,216.5,22.0,12.0,40018.889,0.01,Festive,10,4,Tuesday,0,0,0,1.35,60,Nexa
2023-10-17,Maruti Suzuki,Brezza,Compact SUV,North,1084184.9,12.0,119.0,9757664.1,164.5,33.0,3.0,59317.107,0.01,Festive,10,4,Tuesday,0,0,0,1.35,68,Arena
2023-10-17,Maruti Suzuki,Brezza,Compact SUV,South,1078883.39,17.0,122.0,13755763.22,143.5,58.0,13.0,95858.977,0.0,Festive,10,4,Tuesday,0,0,1,1.35,157,Arena
2023-10-17,Maruti Suzuki,Brezza,Compact SUV,East,1078009.98,15.0,295.0,12127612.28,204.5,53.0,6.0,59303.728,0.01,Festive,10,4,Tuesday,0,0,0,1.35,124,Nexa
2023-10-17,Maruti Suzuki,Brezza,Compact SUV,West,1094522.89,8.0,273.0,6567137.34,252.5,48.0,9.0,26008.465,0.01,Festive,10,4,Tuesday,0,0,0,1.35,114,Nexa
2023-10-17,Maruti Suzuki,Brezza,Compact SUV,Central,1102853.43,17.0,271.0,14061381.23,210.5,22.0,4.0,66799.911,0.01,Festive,10,4,Tuesday,0,0,0,1.35,89,Nexa
2023-10-17,Maruti Suzuki,Ertiga,MPV,North,943492.21,11.0,287.0,7783810.73,180.0,45.0,11.0,43243.393,0.01,Festive,10,4,Tuesday,0,0,0,1.35,137,Nexa
2023-10-17,Maruti Suzuki,Ertiga,MPV,South,924652.58,12.0,127.0,8321873.22,155.0,37.0,9.0,53689.505,0.01,Festive,10,4,Tuesday,0,0,0,1.35,76,Nexa
2023-10-17,Maruti Suzuki,Ertiga,MPV,East,910573.27,7.0,58.0,4780509.67,95.0,30.0,7.0,50321.154,0.01,Festive,10,4,Tuesday,0,0,1,1.35,99,Arena
2023-10-17,Maruti Suzuki,Ertiga,MPV,West,918887.09,7.0,136.0,4824157.22,207.0,20.0,10.0,23305.107,0.02,Festive,10,4,Tuesday,0,0,0,1.35,124,Arena
2023-10-17,Maruti Suzuki,Ertiga,MPV,Central,979263.55,13.0,224.0,9547819.61,157.5,56.0,8.0,60621.077,0.01,Festive,10,4,Tuesday,0,0,1,1.35,106,Nexa
2023-10-17,Maruti Suzuki,Baleno,Premium Hatchback,North,724628.61,11.0,186.0,5978186.03,113.5,48.0,7.0,52671.243,0.01,Festive,10,4,Tuesday,0,0,0,1.35,191,Arena
2023-10-17,Maruti Suzuki,Baleno,Premium Hatchback,South,734157.14,20.0,298.0,11012357.1,269.5,35.0,14.0,40862.178,0.01,Festive,10,4,Tuesday,0,0,0,1.35,193,Arena
2023-10-17,Maruti Suzuki,Baleno,Premium Hatchback,East,749653.71,12.0,55.0,6746883.39,80.0,30.0,4.0,84336.042,0.0,Festive,10,4,Tuesday,0,0,0,1.35,96,Arena
2023-10-17,Maruti Suzuki,Baleno,Premium Hatchback,West,744571.66,14.0,288.0,7818002.43,192.5,59.0,7.0,40613.0,0.01,Festive,10,4,Tuesday,0,0,0,1.35,66,Nexa
2023-10-17,Maruti Suzuki,Baleno,Premium Hatchback,Central,765225.25,24.0,58.0,13774054.5,150.5,31.0,11.0,91521.957,0.0,Festive,10,4,Tuesday,0,0,1,1.35,113,Nexa
2023-10-17,Maruti Suzuki,Grand Vitara,SUV,North,1450104.78,10.0,262.0,10875785.85,211.0,21.0,11.0,51544.009,0.01,Festive,10,4,Tuesday,0,0,0,1.35,105,Arena
2023-10-17,Maruti Suzuki,Grand Vitara,SUV,South,1485322.49,7.0,205.0,7797943.07,136.5,31.0,4.0,57127.788,0.01,Festive,10,4,Tuesday,0,0,0,1.35,135,Nexa
2023-10-17,Maruti Suzuki,Grand Vitara,SUV,East,1379928.16,16.0,243.0,16559137.92,239.5,47.0,6.0,69140.451,0.01,Festive,10,4,Tuesday,0,0,0,1.35,188,Arena
2023-10-17,Maruti Suzuki,Grand Vitara,SUV,West,1417373.03,6.0,,6378178.63,218.0,26.0,13.0,29257.7,0.01,Festive,10,4,Tuesday,0,0,0,1.35,102,Arena
2023-10-17,Maruti Suzuki,Grand Vitara,SUV,Central,1481789.59,4.0,86.0,4445368.77,128.5,26.0,4.0,34594.309,0.01,Festive,10,4,Tuesday,0,0,0,1.35,102,Arena
2023-10-18,Maruti Suzuki,Swift,Hatchback,North,635816.25,14.0,263.0,6676070.62,157.5,38.0,14.0,42387.75,0.01,Festive,10,4,Wednesday,0,0,0,1.35,115,Arena
2023-10-18,Maruti Suzuki,Swift,Hatchback,South,635637.34,24.0,88.0,,128.0,32.0,10.0,89386.501,0.0,Festive,10,4,Wednesday,0,0,0,1.35,171,Nexa
2023-10-18,Maruti Suzuki,Swift,Hatchback,East,618316.77,12.0,226.0,5564850.93,204.0,28.0,8.0,27278.681,0.01,Festive,10,4,Wednesday,0,0,0,1.35,161,Nexa
2023-10-18,Maruti Suzuki,Swift,Hatchback,West,633358.39,15.0,288.0,7125281.89,193.0,34.0,6.0,36918.559,0.01,Festive,10,4,Wednesday,0,0,0,1.35,98,Arena
2023-10-18,Maruti Suzuki,Swift,Hatchback,Central,664465.76,23.0,61.0,11462034.36,164.0,50.0,7.0,69890.453,0.01,Festive,10,4,Wednesday,0,0,0,1.35,124,Arena
2023-10-18,Maruti Suzuki,Dzire,Sedan,North,692115.3,12.0,281.0,6229037.7,271.5,34.0,8.0,22943.049,0.02,Festive,10,4,Wednesday,0,0,1,1.35,83,Arena
2023-10-18,Maruti Suzuki,Dzire,Sedan,South,754097.76,14.0,116.0,7918026.48,105.5,28.0,7.0,75052.384,0.0,Festive,10,4,Wednesday,0,0,1,1.35,113,Nexa
2023-10-18,Maruti Suzuki,Dzire,Sedan,East,747073.78,14.0,110.0,7844274.69,193.0,50.0,10.0,40643.91,0.01,Festive,10,4,Wednesday,0,0,0,1.35,59,Nexa
2023-10-18,Maruti Suzuki,Dzire,Sedan,West,752762.78,14.0,98.0,7904009.19,168.0,47.0,9.0,47047.674,0.01,Festive,10,4,Wednesday,0,0,0,1.35,190,Nexa
2023-10-18,Maruti Suzuki,Dzire,Sedan,Central,726737.39,10.0,217.0,5450530.42,158.0,46.0,4.0,34497.028,0.01,Festive,10,4,Wednesday,0,0,0,1.35,175,Arena
2023-10-18,Maruti Suzuki,Brezza,Compact SUV,North,1102228.92,17.0,182.0,14053418.73,194.5,52.0,9.0,72254.081,0.01,Festive,10,4,Wednesday,0,0,1,1.35,53,Arena
