Price,Units_Sold,COGS,Inventory_Turnover_Ratio,Days_Sales_Inventory,Quarter,Seasonality_Flag,Company_Hyundai India,Company_Maruti Suzuki,Car_Model_Alcazar,Car_Model_Brezza,Car_Model_Creta,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Nexon,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium SUV,Car_Type_Sedan,Season_Festive,Season_Monsoon
742744.49,15.0,8355875.51,49297.201,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750395.02,8.0,4502370.12,21137.888,0.02,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483475.24,5.0,5563032.15,36598.896,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466086.61,13.0,14294344.45,87965.197,0.0,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506348.31,5.0,5648806.16,62417.748,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458777.69,10.0,10940832.68,71275.783,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518144.67,9.0,10247476.52,63847.206,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634294.33,12.0,5708648.97,27184.043,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
677388.78,16.0,8128665.36,83370.927,0.0,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
674542.05,8.0,4047252.3,23807.366,0.02,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
663975.6,16.0,7967707.2,41715.745,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
645230.8,25.0,12098077.5,75143.339,0.0,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
749323.55,15.0,8429889.94,149201.592,0.0,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
718198.33,13.0,7002433.72,50377.221,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
742148.25,10.0,5566111.88,63612.707,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
717434.2,11.0,5918832.15,23075.369,0.02,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
722331.31,19.0,10293221.17,56868.625,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1063436.2,15.0,11963657.25,72727.4,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1079008.67,25.0,20231412.56,83085.883,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1083506.3,15.0,12189445.88,68866.926,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1112479.1,13.0,10846671.23,55910.676,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089754.95,8.0,6538529.7,57608.191,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
907001.7,6.0,3811231.1939999997,19482.137,0.02,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
932295.22,9.0,6292992.74,31782.792,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
975171.93,5.0,3656894.74,28908.259,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
920243.94,1.0,690182.95,3978.0,0.09,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
938770.79,6.0,4224468.55,20457.475,0.02,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
749438.32,11.0,6182866.14,23964.597,0.02,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716041.62,11.0,5907343.36,25353.405,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778114.15,9.0,5252270.51,63280.368,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746522.89,5.0,2799460.84,17887.929,0.02,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782810.37,11.0,6458185.55,39022.269,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463038.5,10.0,10972788.75,52880.91,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409280.61,5.0,5284802.29,30636.535,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502263.25,7.0,7886882.06,37202.274,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472899.9,8.0,8837399.4,51530.026,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441328.09,7.0,7566972.47,48351.262,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626503.0,12.0,5638527.0,20729.879,0.02,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
661439.44,13.0,6449034.54,31079.685,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
646716.93,18.0,8730678.55,47970.761,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
673062.37,15.0,8273157.134000001,95847.489,0.0,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
622549.44,15.0,7003681.2,28644.913,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
731487.62,10.0,5486157.15,36452.871,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
694288.81,13.0,6769315.9,26237.659,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
710654.71,11.0,5862901.36,33217.571,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
719351.46,19.0,10250758.3,85068.534,0.0,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
727300.82,11.0,6000231.76,72730.082,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1115987.16,10.0,8369903.7,64383.875,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1134787.14,6.0,5106542.13,32116.617,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1096106.09,14.0,11509113.95,101401.885,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1061586.07,9.8,7165705.97,36841.676,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1111738.42,17.0,14174664.85,67498.404,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
956356.45,8.0,5738138.7,48219.653,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
939828.36,7.0,4934098.89,46991.418,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
927815.5,7.0,4871031.38,44282.103,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963321.33,11.0,7947400.97,35718.656,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
903655.78,6.0,4066451.01,37827.451,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
742171.09,12.0,6679539.81,53867.257,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715826.17,7.0,3758087.39,26653.102,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767726.74,11.0,6333745.6,44761.453,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715150.32,13.0,6972715.62,46176.925,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735584.74,9.0,4965196.99,27894.365,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477052.84,8.0,8862317.04,49235.095,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390833.33,9.0,9388124.98,101493.243,0.0,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500725.34,7.0,7878808.04,35731.556,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482871.8,2.0,2224307.7,13007.647,0.03,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438795.08,1.0,1079096.31,7599.27,0.05,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626084.96,7.0,3286946.04,15878.966,0.02,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
677586.39,17.0,8639226.47,46698.521,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
672116.26,27.0,13610354.27,77112.489,0.0,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
631423.0,14.0,6629941.5,35454.233,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
636131.31,16.0,7633575.72,70355.537,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
717125.46,5.0,2689220.47,19208.718,0.02,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
729248.06,9.0,4922424.41,26323.125,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
722669.61,5.0,2710011.04,12179.825,0.03,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
732733.34,14.0,7693700.07,36811.962,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698582.57,14.0,7335116.98,110302.511,0.0,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1128591.27,19.0,16082425.6,149603.959,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1126608.54,21.0,17744084.5,75346.431,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122412.5,3.0,2525428.12,37138.649,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1154849.46,17.0,14724330.62,108267.137,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1099947.48,11.0,9074566.71,37968.898,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980548.81,8.0,5883292.86,34607.605,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
985732.22,15.0,11089487.48,65232.279,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
996469.8,8.0,5978818.8,27300.542,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
972449.14,7.0,5105357.98,46624.274,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952938.04,8.0,5717628.24,101196.96,0.0,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
738749.0,13.0,7202802.75,26287.601,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759188.31,12.0,6832694.79,98312.155,0.0,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784651.25,13.0,7650349.69,52943.596,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778016.11,8.0,4668096.66,44247.362,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740691.1,5.0,2777591.62,34080.879,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422089.16,6.0,6399401.22,43681.92,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511421.44,7.6,10202094.72,45646.956,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504484.13,9.0,10155267.88,94909.046,0.0,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466763.26,8.0,8800579.56,70404.636,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385452.63,2.0,2078178.94,11577.599,0.03,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630924.36,12.0,5678319.24,26107.215,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
680035.04,14.0,7140367.92,46669.071,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
647858.96,9.0,4373047.98,31348.014,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
648814.58,11.0,5352720.28,65677.549,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
639792.62,15.0,7197666.97,49983.798,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
700629.68,12.0,6305667.12,37092.16,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746371.07,12.0,6717339.63,27306.259,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
706560.96,14.0,7418890.08,52803.488,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
712078.96,10.0,5340592.2,29506.034,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
725839.45,13.0,7076934.64,72583.945,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082951.69,17.0,9561751.142,117013.848,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128762.86,7.8,11852010.03,69107.93,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1144002.72,14.0,12012028.56,91000.216,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1084394.78,9.0,7319664.76,65647.218,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1116622.97,27.0,22611615.14,175283.838,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
967640.92,10.0,7257306.9,53167.084,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
969230.0,3.0,2180767.5,10286.639,0.04,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
931430.03,11.0,7684297.75,61229.464,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967930.76,8.0,5807584.56,39507.378,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
945082.84,10.0,7088121.3,42828.527,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775240.83,6.0,3488583.73,15714.341,0.02,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747982.84,14.0,7853819.82,37399.142,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770025.39,19.0,10972861.81,64546.246,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766352.13,10.0,5747640.98,37443.915,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753433.15,11.0,6215823.49,29113.927,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501098.62,4.0,4503295.86,30122.38,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503245.03,8.0,9019470.18,59930.034,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391727.57,9.0,9394161.1,46162.954,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479811.65,13.0,14428163.59,92785.618,0.0,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486868.28,1.0,1115151.21,13516.984,0.03,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647099.42,19.0,9221166.74,93143.098,0.0,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
623948.52,23.0,10763111.97,53282.733,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
632482.81,22.0,10435966.37,50783.291,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
640345.45,23.0,11045959.01,51496.312,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
637201.89,13.0,6212718.43,24850.874,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
713044.9,6.0,3208702.05,16205.566,0.02,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686133.41,6.0,3087600.34,27942.085,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
692454.25,14.0,7270769.62,46310.635,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
754074.97,10.0,5655562.28,30570.607,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
751743.66,11.0,6201885.2,39883.506,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1135393.09,16.0,13624717.08,88185.871,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1141219.37,18.0,15406461.5,94229.122,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1144863.89,10.0,8586479.18,41480.576,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1071289.11,14.0,11248535.66,49335.683,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1138715.78,11.0,9394405.18,42033.133,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
976601.39,9.4,8056961.47,32553.38,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
993353.56,7.0,5215106.19,55186.309,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
973946.09,14.0,10226433.95,57940.136,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
934893.96,7.0,4908193.29,22411.842,0.02,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
915534.75,8.0,5493208.5,23178.095,0.02,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775831.07,19.0,11055592.75,63905.16,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775888.03,12.0,6982992.27,34569.269,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756961.8,8.0,4541770.8,78306.393,0.0,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724903.26,14.0,7611484.23,63694.429,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726215.09,7.0,3812629.22,24919.145,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513664.67,11.0,12487733.53,93892.733,0.0,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427469.36,10.0,10706020.2,66291.147,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517193.43,5.0,5689475.36,24736.849,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455957.26,14.0,15287551.23,141551.4,0.0,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431505.57,6.0,6441775.06,33463.767,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638442.13,12.0,5745979.17,42880.442,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
661196.44,11.0,5454870.63,24908.085,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
639264.01,13.0,6232824.1,31719.207,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
659627.07,17.0,8410245.14,47515.509,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
620955.96,15.0,6985754.55,26066.248,0.01,2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
710322.91,7.0,3729195.28,17385.526,0.02,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698376.36,10.0,5237822.7,64267.763,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
730309.84,13.0,7120520.94,46691.941,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
713967.56,6.0,3212854.02,12749.421,0.03,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698384.69,10.0,5237885.17,30993.403,0.01,2,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1061985.0,20.0,15929775.0,71433.969,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1059047.1,17.0,13502850.53,66190.444,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1080585.44,12.0,9725268.96,43906.406,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1051200.72,18.0,14191209.72,92753.005,0.0,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1153435.37,15.0,12976147.91,66036.376,0.01,2,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
930732.42,12.0,8376591.78,56983.618,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
912820.36,4.0,2738461.08,30092.979,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905996.89,7.0,4756483.67,20111.982,0.02,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959856.35,9.0,6479030.36,28292.709,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964794.3,7.0,5065170.08,33880.736,0.01,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
714297.88,12.0,6428680.92,38843.993,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751244.46,13.0,7324633.48,34147.475,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780510.43,7.0,4097679.76,28958.868,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769749.88,11.0,6350436.51,26133.484,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717271.31,14.0,7531348.76,54973.349,0.01,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450500.64,8.0,8703003.84,44403.081,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450527.8,8.0,8703166.8,54225.338,0.01,2,1.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
