Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,EV_Charging_Stations_Nearby,Govt_Subsidy_Applied
2024-01-25,Tata Motors,Tigor,Sedan,West,696790.25,7.0,158.0,3560598.18,201.0,53.0,14.0,17714.419,0.02,Winter,1,1,Thursday,0,0,0,1.0,6,0
2024-01-25,Tata Motors,Tigor,Sedan,Central,711969.68,1.0,72.0,519737.87,105.5,25.0,14.0,4926.425,0.07,Winter,1,1,Thursday,0,0,1,1.0,2,0
2024-01-25,Tata Motors,Nexon,Compact SUV,North,926031.9,13.0,253.0,8788042.73,182.0,42.0,,48285.949,0.01,Winter,1,1,Thursday,0,0,0,1.0,14,0
2024-01-25,Tata Motors,Nexon,Compact SUV,South,931510.58,9.0,80.0,6120024.51,135.5,,7.0,45166.233,0.01,Winter,1,1,Thursday,0,0,1,1.0,0,0
2024-01-25,Tata Motors,Nexon,Compact SUV,East,868826.16,18.0,134.0,11416375.74,114.5,27.0,4.0,99706.338,0.0,Winter,1,1,Thursday,0,0,1,1.0,15,0
2024-01-25,Tata Motors,Nexon,Compact SUV,West,877677.89,13.0,110.0,8329163.18,142.0,40.0,15.0,58656.079,0.01,Winter,1,1,Thursday,0,0,1,1.0,5,0
2024-01-25,Tata Motors,Nexon,Compact SUV,Central,900205.93,9.0,112.0,5914352.96,173.0,27.0,8.0,34187.011,0.01,Winter,1,1,Thursday,0,0,1,1.0,17,0
2024-01-25,Tata Motors,Harrier,SUV,North,1607950.66,10.0,190.0,11738039.82,160.0,20.0,9.0,73362.749,0.0,Winter,1,1,Thursday,0,0,0,1.0,10,0
2024-01-25,Tata Motors,Harrier,SUV,South,1482586.0,9.0,83.0,9740590.02,120.5,48.0,8.0,80834.772,0.0,Winter,1,1,Thursday,0,0,0,1.0,4,0
2024-01-25,Tata Motors,Harrier,SUV,East,1563955.86,4.0,242.0,4566751.11,219.0,56.0,14.0,20852.745,0.02,Winter,1,1,Thursday,0,0,1,1.0,9,0
2024-01-25,Tata Motors,Harrier,SUV,West,1520719.66,12.0,137.0,13321504.22,182.0,26.0,13.0,73195.078,0.0,Winter,1,1,Thursday,0,0,0,1.0,4,0
2024-01-25,Tata Motors,Harrier,SUV,Central,1611762.22,10.0,233.0,11765864.21,235.5,48.0,12.0,49961.207,0.01,Winter,1,1,Thursday,0,0,0,1.0,19,0
2024-01-25,Tata Motors,Safari,MPV,North,1643200.86,6.0,200.0,7197219.77,167.5,55.0,7.0,42968.476,0.01,Winter,1,1,Thursday,0,0,1,1.0,12,0
2024-01-25,Tata Motors,Safari,MPV,South,1636298.9,4.0,55.0,4777992.79,73.0,30.0,14.0,65451.956,0.01,Winter,1,1,Thursday,0,0,0,1.0,11,0
2024-01-25,Tata Motors,Safari,MPV,East,1577353.1,7.0,152.0,8060274.34,122.5,56.0,4.0,65798.158,0.01,Winter,1,1,Thursday,0,0,0,1.0,18,0
2024-01-25,Tata Motors,Safari,MPV,West,1599468.48,5.0,186.0,5838059.95,189.5,56.0,12.0,30807.704,0.01,Winter,1,1,Thursday,0,0,0,1.0,4,0
2024-01-25,Tata Motors,Safari,MPV,Central,1604485.96,5.0,177.0,5856373.75,180.5,28.0,15.0,32445.284,0.01,Winter,1,1,Thursday,0,0,0,1.0,8,0
2024-01-25,Tata Motors,Nexon EV,Electric SUV,North,1452150.92,12.0,203.0,12720842.06,130.0,50.0,6.0,97852.631,0.0,Winter,1,1,Thursday,0,0,0,1.0,17,1
2024-01-25,Tata Motors,Nexon EV,Electric SUV,South,1547906.67,15.0,206.0,16949578.04,194.0,54.0,14.0,87368.959,0.0,Winter,1,1,Thursday,0,0,0,1.0,4,0
2024-01-25,Tata Motors,Nexon EV,Electric SUV,East,1530651.65,8.0,110.0,8939005.64,151.5,31.0,14.0,59003.338,0.01,Winter,1,1,Thursday,0,0,0,1.0,3,1
2024-01-25,Tata Motors,Nexon EV,Electric SUV,West,1571143.37,8.0,,9175477.28,138.0,28.0,13.0,66488.966,0.01,Winter,1,1,Thursday,0,0,0,1.0,13,1
2024-01-25,Tata Motors,Nexon EV,Electric SUV,Central,1503666.72,18.0,50.0,19758180.7,70.0,35.0,15.0,282259.724,0.0,Winter,1,1,Thursday,0,0,0,1.0,5,0
2024-01-26,Tata Motors,Tiago,Hatchback,North,556549.32,12.0,222.0,4875372.04,164.0,26.0,10.0,29727.878,0.01,Winter,1,1,Friday,0,1,1,1.08,3,0
2024-01-26,Tata Motors,Tiago,Hatchback,South,555178.79,8.0,67.0,3242244.13,78.5,36.0,14.0,41302.473,0.01,Winter,1,1,Friday,0,1,1,1.08,7,0
2024-01-26,Tata Motors,Tiago,Hatchback,East,551488.14,15.0,143.0,6038795.13,117.5,30.0,,51394.001,0.01,Winter,1,1,Friday,0,1,0,1.08,3,0
2024-01-26,Tata Motors,Tiago,Hatchback,West,575661.79,13.0,85.0,5463030.39,146.0,32.0,7.0,37418.016,0.01,Winter,1,1,Friday,0,1,0,1.08,15,0
2024-01-26,Tata Motors,Tiago,Hatchback,Central,552820.63,8.0,174.0,3228472.48,202.0,28.0,9.0,15982.537,0.02,Winter,1,1,Friday,0,1,0,1.08,19,0
2024-01-26,Tata Motors,Tigor,Sedan,North,724427.55,7.0,255.0,3701824.78,246.5,57.0,6.0,15017.545,0.02,Winter,1,1,Friday,0,1,0,1.0,1,0
2024-01-26,Tata Motors,Tigor,Sedan,South,665266.52,6.0,148.0,2913867.36,123.5,55.0,12.0,23594.068,0.02,Winter,1,1,Friday,0,1,0,1.0,15,0
2024-01-26,Tata Motors,Tigor,Sedan,East,666823.6,10.0,269.0,4867812.28,245.5,32.0,14.0,19828.156,0.02,Winter,1,1,Friday,0,1,0,1.0,0,0
2024-01-26,Tata Motors,Tigor,Sedan,West,693708.26,8.0,254.0,4051256.24,201.0,29.0,7.0,20155.504,0.02,Winter,1,1,Friday,0,1,0,1.0,1,0
2024-01-26,Tata Motors,Tigor,Sedan,Central,718156.83,12.0,62.0,6291053.83,147.5,29.0,8.0,42651.212,0.01,Winter,1,1,Friday,0,1,0,1.0,13,0
2024-01-26,Tata Motors,Nexon,Compact SUV,North,905031.19,9.0,198.0,5946054.92,182.0,44.0,10.0,32670.631,0.01,Winter,1,1,Friday,0,1,1,1.0,19,0
2024-01-26,Tata Motors,Nexon,Compact SUV,South,916546.21,8.0,127.0,5352629.87,178.0,22.0,4.0,30070.954,0.01,Winter,1,1,Friday,0,1,0,1.0,14,0
2024-01-26,Tata Motors,Nexon,Compact SUV,East,860103.6,16.0,110.0,10046010.05,147.0,53.0,12.0,68340.204,0.01,Winter,1,1,Friday,0,1,0,1.0,11,0
2024-01-26,Tata Motors,Nexon,Compact SUV,West,916613.13,16.0,238.0,10706041.36,178.0,22.0,13.0,60146.3,0.01,Winter,1,1,Friday,0,1,1,1.0,14,0
2024-01-26,Tata Motors,Nexon,Compact SUV,Central,876157.58,16.0,45.0,10233520.53,121.0,32.0,4.0,84574.55,0.0,Winter,1,1,Friday,0,1,1,1.0,11,0
2024-01-26,Tata Motors,Harrier,SUV,North,1612887.91,8.0,,9419265.39,178.5,40.0,5.0,52768.994,0.01,Winter,1,1,Friday,0,1,1,1.0,7,0
2024-01-26,Tata Motors,Harrier,SUV,South,1476653.1,9.0,247.0,9701610.87,177.5,,13.0,54656.963,0.01,Winter,1,1,Friday,0,1,1,1.0,0,0
2024-01-26,Tata Motors,Harrier,SUV,East,1615753.65,7.0,82.0,8256501.15,82.0,21.0,15.0,100689.038,0.0,Winter,1,1,Friday,0,1,0,1.0,1,0
2024-01-26,Tata Motors,Harrier,SUV,West,1598822.26,15.0,61.0,17507103.75,103.5,38.0,8.0,169150.761,0.0,Winter,1,1,Friday,0,1,0,1.0,17,0
2024-01-26,Tata Motors,Harrier,SUV,Central,1607719.59,12.0,166.0,14083623.61,132.0,54.0,15.0,106694.118,0.0,Winter,1,1,Friday,0,1,1,1.0,8,0
2024-01-26,Tata Motors,Safari,MPV,North,1712591.88,8.0,198.0,10001536.58,185.0,27.0,6.0,54062.36,0.01,Winter,1,1,Friday,0,1,0,1.0,5,0
2024-01-26,Tata Motors,Safari,MPV,South,1582804.13,7.0,168.0,8088129.1,197.5,54.0,10.0,40952.552,0.01,Winter,1,1,Friday,0,1,1,1.0,15,0
2024-01-26,Tata Motors,Safari,MPV,East,1667721.86,3.0,132.0,3652310.87,107.0,35.0,13.0,34133.746,0.01,Winter,1,1,Friday,0,1,0,1.0,16,0
2024-01-26,Tata Motors,Safari,MPV,West,1726919.97,7.0,163.0,8824561.05,198.0,33.0,10.0,44568.49,0.01,Winter,1,1,Friday,0,1,1,1.0,16,0
2024-01-26,Tata Motors,Safari,MPV,Central,1717791.95,9.0,104.0,11285893.11,72.0,28.0,8.0,156748.515,0.0,Winter,1,1,Friday,0,1,1,1.0,19,0
2024-01-26,Tata Motors,Nexon EV,Electric SUV,North,1436861.8,8.0,187.0,8391272.91,149.0,50.0,4.0,56317.268,0.01,Winter,1,1,Friday,0,1,1,1.0,9,0
2024-01-26,Tata Motors,Nexon EV,Electric SUV,South,1514416.61,8.0,277.0,,167.0,30.0,10.0,52959.24,0.01,Winter,1,1,Friday,0,1,1,1.0,13,1
2024-01-26,Tata Motors,Nexon EV,Electric SUV,East,1561029.37,15.0,110.0,17093271.6,161.5,21.0,4.0,105840.691,0.0,Winter,1,1,Friday,0,1,0,1.0,10,0
2024-01-26,Tata Motors,Nexon EV,Electric SUV,West,1564839.72,16.0,219.0,18277327.93,174.0,25.0,6.0,105042.115,0.0,Winter,1,1,Friday,0,1,0,1.0,14,1
2024-01-26,Tata Motors,Nexon EV,Electric SUV,Central,1509507.94,12.0,183.0,13223289.55,215.5,19.0,13.0,61360.972,0.01,Winter,1,1,Friday,0,1,0,1.0,8,0
2024-01-27,Tata Motors,Tiago,Hatchback,North,554669.38,21.0,147.0,8503081.6,122.5,34.0,12.0,69412.911,0.01,Winter,1,1,Saturday,1,0,0,1.08,14,0
2024-01-27,Tata Motors,Tiago,Hatchback,South,545255.25,17.0,117.0,6766617.65,118.5,40.0,11.0,57102.259,0.01,Winter,1,1,Saturday,1,0,0,1.08,3,0
2024-01-27,Tata Motors,Tiago,Hatchback,East,563909.41,10.0,80.0,4116538.69,114.5,19.0,7.0,35952.303,0.01,Winter,1,1,Saturday,1,0,0,1.08,1,0
2024-01-27,Tata Motors,Tiago,Hatchback,West,536845.34,20.0,98.0,7837941.96,121.5,23.0,5.0,64509.81,0.01,Winter,1,1,Saturday,1,0,0,1.08,12,0
2024-01-27,Tata Motors,Tiago,Hatchback,Central,531413.0,16.0,274.0,6206903.84,261.5,21.0,6.0,23735.77,0.02,Winter,1,1,Saturday,1,0,0,1.08,18,0
2024-01-27,Tata Motors,Tigor,Sedan,North,729316.78,7.0,246.0,3726808.75,170.5,44.0,14.0,21858.116,0.02,Winter,1,1,Saturday,1,0,0,1.0,15,0
2024-01-27,Tata Motors,Tigor,Sedan,South,683412.15,3.0,206.0,1496672.61,134.0,51.0,4.0,11169.199,0.03,Winter,1,1,Saturday,1,0,0,1.0,10,0
2024-01-27,Tata Motors,Tigor,Sedan,East,705227.67,10.0,82.0,5148161.99,154.0,54.0,7.0,33429.623,0.01,Winter,1,1,Saturday,1,0,1,1.0,2,0
2024-01-27,Tata Motors,Tigor,Sedan,West,696675.36,9.0,277.0,4577157.12,195.5,25.0,9.0,23412.568,0.02,Winter,1,1,Saturday,1,0,0,1.0,3,0
2024-01-27,Tata Motors,Tigor,Sedan,Central,679213.89,6.0,257.0,2974956.84,222.0,23.0,6.0,13400.706,0.03,Winter,1,1,Saturday,1,0,0,1.0,15,0
2024-01-27,Tata Motors,Nexon,Compact SUV,North,939839.06,13.0,81.0,8919072.68,148.5,46.0,14.0,60061.095,0.01,Winter,1,1,Saturday,1,0,0,1.0,10,0
2024-01-27,Tata Motors,Nexon,Compact SUV,South,861771.92,8.0,169.0,,167.5,27.0,6.0,30046.257,0.01,Winter,1,1,Saturday,1,0,0,1.0,19,0
2024-01-27,Tata Motors,Nexon,Compact SUV,East,923136.47,12.0,80.0,8086675.48,79.5,35.0,11.0,101719.188,0.0,Winter,1,1,Saturday,1,0,0,1.0,9,0
2024-01-27,Tata Motors,Nexon,Compact SUV,West,887662.15,13.0,183.0,8423913.8,190.0,51.0,5.0,44336.388,0.01,Winter,1,1,Saturday,1,0,0,1.0,3,0
2024-01-27,Tata Motors,Nexon,Compact SUV,Central,909015.21,13.0,208.0,8626554.34,142.5,18.0,4.0,60537.223,0.01,Winter,1,1,Saturday,1,0,1,1.0,16,0
2024-01-27,Tata Motors,Harrier,SUV,North,1491309.08,10.0,226.0,10886556.28,143.5,31.0,12.0,75864.504,0.0,Winter,1,1,Saturday,1,0,0,1.0,6,0
2024-01-27,Tata Motors,Harrier,SUV,South,1570426.41,7.0,279.0,8024878.96,180.0,46.0,10.0,44582.661,0.01,Winter,1,1,Saturday,1,0,0,1.0,16,0
2024-01-27,Tata Motors,Harrier,SUV,East,1540726.4,11.0,271.0,12372032.99,240.0,37.0,15.0,51550.137,0.01,Winter,1,1,Saturday,1,0,0,1.0,19,0
2024-01-27,Tata Motors,Harrier,SUV,West,1578134.73,9.0,,10368345.18,90.5,47.0,8.0,114567.35,0.0,Winter,1,1,Saturday,1,0,1,1.0,14,0
2024-01-27,Tata Motors,Harrier,SUV,Central,1627336.18,13.0,193.0,15443420.35,217.5,46.0,14.0,71004.231,0.01,Winter,1,1,Saturday,1,0,0,1.0,1,0
2024-01-27,Tata Motors,Safari,MPV,North,1568788.96,15.0,143.0,17178239.11,97.0,55.0,5.0,177095.249,0.0,Winter,1,1,Saturday,1,0,0,1.0,12,0
2024-01-27,Tata Motors,Safari,MPV,South,1580491.25,9.0,192.0,10383827.51,179.0,45.0,4.0,58010.21,0.01,Winter,1,1,Saturday,1,0,1,1.0,11,0
2024-01-27,Tata Motors,Safari,MPV,East,1644545.93,5.0,131.0,6002592.64,175.0,21.0,9.0,34300.529,0.01,Winter,1,1,Saturday,1,0,1,1.0,1,0
2024-01-27,Tata Motors,Safari,MPV,West,1642264.46,5.0,217.0,5994265.28,192.0,47.0,9.0,31220.132,0.01,Winter,1,1,Saturday,1,0,0,1.0,0,0
2024-01-27,Tata Motors,Safari,MPV,Central,1613715.77,7.0,99.0,8246087.58,69.5,22.0,4.0,118648.742,0.0,Winter,1,1,Saturday,1,0,0,1.0,13,0
2024-01-27,Tata Motors,Nexon EV,Electric SUV,North,1431890.95,5.0,105.0,5226401.97,87.0,19.0,7.0,60073.586,0.01,Winter,1,1,Saturday,1,0,0,1.0,11,1
2024-01-27,Tata Motors,Nexon EV,Electric SUV,South,1528678.99,6.0,252.0,6695613.98,183.0,48.0,6.0,36588.055,0.01,Winter,1,1,Saturday,1,0,1,1.0,9,0
2024-01-27,Tata Motors,Nexon EV,Electric SUV,East,1493396.6,19.0,83.0,20713410.84,154.5,35.0,4.0,134067.384,0.0,Winter,1,1,Saturday,1,0,0,1.0,9,1
2024-01-27,Tata Motors,Nexon EV,Electric SUV,West,1512166.43,7.0,169.0,7727170.46,183.0,18.0,7.0,42224.975,0.01,Winter,1,1,Saturday,1,0,0,1.0,10,0
2024-01-27,Tata Motors,Nexon EV,Electric SUV,Central,1533212.31,13.0,243.0,14550184.82,210.5,55.0,12.0,69122.018,0.01,Winter,1,1,Saturday,1,0,1,1.0,7,0
2024-01-28,Tata Motors,Tiago,Hatchback,North,559317.2,8.0,128.0,3266412.45,136.0,27.0,5.0,24017.739,0.02,Winter,1,1,Sunday,1,0,0,1.08,7,0
2024-01-28,Tata Motors,Tiago,Hatchback,South,535172.81,13.0,125.0,5078789.97,174.0,22.0,7.0,29188.448,0.01,Winter,1,1,Sunday,1,0,1,1.08,6,0
2024-01-28,Tata Motors,Tiago,Hatchback,East,534648.68,14.0,193.0,5464109.51,188.0,33.0,12.0,29064.412,0.01,Winter,1,1,Sunday,1,0,1,1.08,1,0
2024-01-28,Tata Motors,Tiago,Hatchback,West,525936.5,17.0,242.0,6526871.96,235.0,35.0,,27773.923,0.01,Winter,1,1,Sunday,1,0,1,1.08,14,0
2024-01-28,Tata Motors,Tiago,Hatchback,Central,571851.06,15.0,92.0,6261769.11,101.0,38.0,15.0,61997.714,0.01,Winter,1,1,Sunday,1,0,0,1.08,19,0
2024-01-28,Tata Motors,Tigor,Sedan,North,686188.97,11.0,276.0,,160.0,24.0,12.0,34438.109,0.01,Winter,1,1,Sunday,1,0,1,1.0,17,0
2024-01-28,Tata Motors,Tigor,Sedan,South,707107.08,9.0,243.0,4645693.52,155.5,45.0,9.0,29875.843,0.01,Winter,1,1,Sunday,1,0,0,1.0,15,0
2024-01-28,Tata Motors,Tigor,Sedan,East,719279.21,10.0,265.0,5250738.23,254.5,22.0,6.0,20631.584,0.02,Winter,1,1,Sunday,1,0,1,1.0,8,0
2024-01-28,Tata Motors,Tigor,Sedan,West,686040.42,4.0,167.0,2003238.03,159.0,31.0,10.0,12598.981,0.03,Winter,1,1,Sunday,1,0,0,1.0,9,0
2024-01-28,Tata Motors,Tigor,Sedan,Central,710248.27,14.0,71.0,7258737.32,137.0,20.0,12.0,52983.484,0.01,Winter,1,1,Sunday,1,0,0,1.0,14,0
2024-01-28,Tata Motors,Nexon,Compact SUV,North,930187.07,13.0,157.0,8827475.29,167.5,31.0,10.0,52701.345,0.01,Winter,1,1,Sunday,1,0,0,1.0,1,0
2024-01-28,Tata Motors,Nexon,Compact SUV,South,942941.69,9.0,278.0,6195126.9,160.5,25.0,15.0,38598.921,0.01,Winter,1,1,Sunday,1,0,0,1.0,3,0
2024-01-28,Tata Motors,Nexon,Compact SUV,East,860648.57,16.0,190.0,10052375.3,196.0,44.0,7.0,51287.629,0.01,Winter,1,1,Sunday,1,0,0,1.0,13,0
2024-01-28,Tata Motors,Nexon,Compact SUV,West,858070.5,15.0,247.0,9395871.97,233.5,49.0,,40239.28,0.01,Winter,1,1,Sunday,1,0,0,1.0,13,0
2024-01-28,Tata Motors,Nexon,Compact SUV,Central,933993.96,7.0,209.0,4772709.14,166.5,56.0,15.0,28664.92,0.01,Winter,1,1,Sunday,1,0,0,1.0,1,0
2024-01-28,Tata Motors,Harrier,SUV,North,1501328.96,12.0,256.0,13151641.69,241.5,40.0,8.0,54458.144,0.01,Winter,1,1,Sunday,1,0,0,1.0,9,0
2024-01-28,Tata Motors,Harrier,SUV,South,1613986.1,6.0,181.0,7069259.12,149.0,41.0,13.0,47444.692,0.01,Winter,1,1,Sunday,1,0,0,1.0,3,0
2024-01-28,Tata Motors,Harrier,SUV,East,1539796.3,3.0,214.0,3372153.9,220.5,24.0,7.0,15293.215,0.02,Winter,1,1,Sunday,1,0,0,1.0,6,0
2024-01-28,Tata Motors,Harrier,SUV,West,1517359.95,14.0,104.0,15507418.69,140.0,28.0,13.0,110767.276,0.0,Winter,1,1,Sunday,1,0,0,1.0,16,0
2024-01-28,Tata Motors,Harrier,SUV,Central,1560147.98,6.0,151.0,6833448.15,193.0,40.0,6.0,35406.467,0.01,Winter,1,1,Sunday,1,0,1,1.0,11,0
2024-01-28,Tata Motors,Safari,MPV,North,1669019.32,2.0,66.0,2436768.21,103.5,32.0,10.0,23543.654,0.02,Winter,1,1,Sunday,1,0,1,1.0,17,0
2024-01-28,Tata Motors,Safari,MPV,South,1710707.1,3.0,253.0,3746448.55,169.0,28.0,5.0,22168.335,0.02,Winter,1,1,Sunday,1,0,1,1.0,11,0
2024-01-28,Tata Motors,Safari,MPV,East,1699307.4,8.0,225.0,9923955.22,223.5,34.0,7.0,44402.484,0.01,Winter,1,1,Sunday,1,0,0,1.0,0,0
2024-01-28,Tata Motors,Safari,MPV,West,1571910.77,11.0,224.0,12622443.48,201.5,30.0,11.0,62642.399,0.01,Winter,1,1,Sunday,1,0,0,1.0,2,0
2024-01-28,Tata Motors,Safari,MPV,Central,1583143.68,7.0,136.0,8089864.2,171.5,54.0,11.0,47171.22,0.01,Winter,1,1,Sunday,1,0,0,1.0,8,0
2024-01-28,Tata Motors,Nexon EV,Electric SUV,North,1559280.83,7.0,99.0,7967925.04,153.0,57.0,15.0,52077.941,0.01,Winter,1,1,Sunday,1,0,0,1.0,12,1
2024-01-28,Tata Motors,Nexon EV,Electric SUV,South,1456489.49,8.0,212.0,8505898.62,140.0,22.0,10.0,60756.419,0.01,Winter,1,1,Sunday,1,0,0,1.0,17,1
2024-01-28,Tata Motors,Nexon EV,Electric SUV,East,1470611.62,,243.0,7514825.38,212.5,23.0,4.0,35363.884,0.01,Winter,1,1,Sunday,1,0,0,1.0,11,0
2024-01-28,Tata Motors,Nexon EV,Electric SUV,West,1532179.61,11.0,192.0,12303402.27,184.5,39.0,,66685.107,0.01,Winter,1,1,Sunday,1,0,1,1.0,2,1
2024-01-28,Tata Motors,Nexon EV,Electric SUV,Central,1531889.06,8.0,106.0,8946232.11,141.0,34.0,14.0,63448.455,0.01,Winter,1,1,Sunday,1,0,0,1.0,10,0
2024-01-29,Tata Motors,Tiago,Hatchback,North,573202.66,13.0,62.0,5439693.24,59.5,54.0,4.0,91423.416,0.0,Winter,1,1,Monday,0,0,0,1.08,8,0
2024-01-29,Tata Motors,Tiago,Hatchback,South,572547.94,14.0,76.0,5851439.95,118.0,53.0,13.0,49588.474,0.01,Winter,1,1,Monday,0,0,1,1.08,6,0
2024-01-29,Tata Motors,Tiago,Hatchback,East,574614.97,16.0,61.0,6711502.85,91.5,18.0,10.0,73349.758,0.0,Winter,1,1,Monday,0,0,0,1.08,17,0
2024-01-29,Tata Motors,Tiago,Hatchback,West,537011.36,19.0,57.0,7448347.56,86.0,24.0,4.0,86608.693,0.0,Winter,1,1,Monday,0,0,0,1.08,5,0
2024-01-29,Tata Motors,Tiago,Hatchback,Central,555126.43,13.0,254.0,5268149.82,185.5,20.0,14.0,28399.729,0.01,Winter,1,1,Monday,0,0,1,1.08,2,0
2024-01-29,Tata Motors,Tigor,Sedan,North,682928.2,9.0,211.0,4486838.27,127.0,56.0,5.0,35329.435,0.01,Winter,1,1,Monday,0,0,0,1.0,1,0
2024-01-29,Tata Motors,Tigor,Sedan,South,720466.87,8.0,169.0,,107.5,19.0,12.0,39139.782,0.01,Winter,1,1,Monday,0,0,0,1.0,10,0
2024-01-29,Tata Motors,Tigor,Sedan,East,693813.98,13.0,241.0,6584294.67,193.5,25.0,8.0,34027.363,0.01,Winter,1,1,Monday,0,0,0,1.0,1,0
2024-01-29,Tata Motors,Tigor,Sedan,West,668094.76,5.0,84.0,2438545.87,85.0,19.0,9.0,28688.775,0.01,Winter,1,1,Monday,0,0,0,1.0,18,0
2024-01-29,Tata Motors,Tigor,Sedan,Central,713513.28,9.0,255.0,4687782.25,225.0,34.0,7.0,20834.588,0.02,Winter,1,1,Monday,0,0,0,1.0,15,0
2024-01-29,Tata Motors,Nexon,Compact SUV,North,916597.2,16.0,130.0,10705855.3,121.5,55.0,15.0,88114.035,0.0,Winter,1,1,Monday,0,0,0,1.0,6,0
2024-01-29,Tata Motors,Nexon,Compact SUV,South,932437.38,16.0,203.0,10890868.6,148.5,27.0,9.0,73339.182,0.0,Winter,1,1,Monday,0,0,1,1.0,4,0
2024-01-29,Tata Motors,Nexon,Compact SUV,East,942947.21,10.0,118.0,6883514.63,90.5,41.0,9.0,76060.935,0.0,Winter,1,1,Monday,0,0,0,1.0,4,0
2024-01-29,Tata Motors,Nexon,Compact SUV,West,866875.84,11.0,139.0,6961013.0,120.0,19.0,9.0,58008.442,0.01,Winter,1,1,Monday,0,0,0,1.0,14,0
2024-01-29,Tata Motors,Nexon,Compact SUV,Central,932982.15,18.0,109.0,12259385.45,165.5,38.0,8.0,74074.837,0.0,Winter,1,1,Monday,0,0,0,1.0,12,0
2024-01-29,Tata Motors,Harrier,SUV,North,1604403.61,8.0,272.0,9369717.08,241.0,48.0,11.0,38878.494,0.01,Winter,1,1,Monday,0,0,0,1.0,5,0
2024-01-29,Tata Motors,Harrier,SUV,South,1588463.11,16.0,97.0,18553249.12,148.0,53.0,11.0,125359.791,0.0,Winter,1,1,Monday,0,0,1,1.0,11,0
2024-01-29,Tata Motors,Harrier,SUV,East,1586261.09,11.0,223.0,12737676.55,218.0,51.0,11.0,58429.709,0.01,Winter,1,1,Monday,0,0,0,1.0,14,0
2024-01-29,Tata Motors,Harrier,SUV,West,1556689.77,7.0,172.0,7954684.72,140.0,23.0,9.0,56819.177,0.01,Winter,1,1,Monday,0,0,0,1.0,0,0
2024-01-29,Tata Motors,Harrier,SUV,Central,1577643.65,13.0,179.0,14971838.24,139.5,48.0,7.0,107325.005,0.0,Winter,1,1,Monday,0,0,1,1.0,19,0
2024-01-29,Tata Motors,Safari,MPV,North,1666313.88,6.0,199.0,7298454.79,173.0,49.0,7.0,42187.6,0.01,Winter,1,1,Monday,0,0,1,1.0,1,0
2024-01-29,Tata Motors,Safari,MPV,South,1612914.88,9.0,237.0,,234.5,22.0,,45189.129,0.01,Winter,1,1,Monday,0,0,0,1.0,15,0
2024-01-29,Tata Motors,Safari,MPV,East,1704417.86,8.0,82.0,9953800.3,161.5,46.0,6.0,61633.438,0.01,Winter,1,1,Monday,0,0,0,1.0,12,0
2024-01-29,Tata Motors,Safari,MPV,West,1578894.69,6.0,238.0,6915558.74,198.5,46.0,11.0,34839.087,0.01,Winter,1,1,Monday,0,0,0,1.0,11,0
2024-01-29,Tata Motors,Safari,MPV,Central,1720203.89,7.0,116.0,8790241.88,147.5,35.0,14.0,59594.86,0.01,Winter,1,1,Monday,0,0,1,1.0,16,0
2024-01-29,Tata Motors,Nexon EV,Electric SUV,North,1560836.07,4.0,144.0,4557641.32,168.0,56.0,7.0,27128.817,0.01,Winter,1,1,Monday,0,0,0,1.0,15,1
2024-01-29,Tata Motors,Nexon EV,Electric SUV,South,1466159.25,,60.0,11773258.78,56.0,26.0,7.0,210236.764,0.0,Winter,1,1,Monday,0,0,0,1.0,9,0
2024-01-29,Tata Motors,Nexon EV,Electric SUV,East,1475375.39,13.0,267.0,14001312.45,245.5,34.0,10.0,57031.823,0.01,Winter,1,1,Monday,0,0,1,1.0,18,1
2024-01-29,Tata Motors,Nexon EV,Electric SUV,West,1457842.93,12.0,137.0,12770704.07,165.5,53.0,9.0,77164.375,0.0,Winter,1,1,Monday,0,0,1,1.0,6,1
2024-01-29,Tata Motors,Nexon EV,Electric SUV,Central,1568850.71,10.0,217.0,11452610.18,227.5,39.0,5.0,50341.144,0.01,Winter,1,1,Monday,0,0,0,1.0,8,0
2024-01-30,Tata Motors,Tiago,Hatchback,North,552349.67,17.0,91.0,6854659.4,165.0,50.0,9.0,41543.39,0.01,Winter,1,1,Tuesday,0,0,1,1.08,14,0
2024-01-30,Tata Motors,Tiago,Hatchback,South,541563.18,16.0,269.0,6325457.94,233.0,22.0,9.0,27147.888,0.01,Winter,1,1,Tuesday,0,0,0,1.08,18,0
2024-01-30,Tata Motors,Tiago,Hatchback,East,535294.6,11.0,198.0,4298415.64,123.0,26.0,,34946.469,0.01,Winter,1,1,Tuesday,0,0,1,1.08,11,0
2024-01-30,Tata Motors,Tiago,Hatchback,West,564397.74,16.0,249.0,6592165.6,241.5,23.0,8.0,27296.752,0.01,Winter,1,1,Tuesday,0,0,0,1.08,9,0
2024-01-30,Tata Motors,Tiago,Hatchback,Central,536873.28,13.0,123.0,5094927.43,145.5,26.0,14.0,35016.683,0.01,Winter,1,1,Tuesday,0,0,1,1.08,19,0
