,Unnamed: 0,Index,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Month,Quarter,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day,Company_Hyundai India,Company_Maruti Suzuki,Company_Tata Motors,Car_Model_Alcazar,Car_Model_Baleno,Car_Model_Brezza,Car_Model_Creta,Car_Model_Dzire,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Harrier,Car_Model_Nexon,Car_Model_Nexon EV,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Venue,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Electric SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium Hatchback,Car_Type_Premium SUV,Car_Type_SUV,Car_Type_Sedan,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Region_Central,Region_East,Region_North,Region_South,Region_West,Season_Festive,Season_Monsoon,Season_Summer,Season_Winter
Day_of_Week_Sunday,-0.0006469332521843201,-0.0006469332521843201,-7.855642319736945e-05,-0.003247108723267688,-0.0034604373868318025,-0.001385828013572419,-0.0018738467497832851,-0.005349229331659326,0.003170813545697418,0.0013141761926590435,0.003613987563413821,0.003863942763959948,0.002478339378795663,0.647246322231176,-0.020868395762438,-0.0027366156571927533,-0.00397031758573729,-0.00025030800145831137,-2.6868283290702773e-17,-6.903403432637714e-16,7.288795331218174e-16,-1.1958062766476174e-17,-2.353290562610335e-16,-2.3540126282107724e-16,-1.2470072919511886e-17,-2.3372869632116013e-16,-2.338166570397585e-16,-2.3001662271165153e-16,2.5231532129963067e-16,2.5388745503875983e-16,2.476255052248053e-16,2.470140469458916e-16,-2.339876553024069e-16,2.537194106808401e-16,2.5425275459025193e-16,-1.3769134577021716e-17,-1.3580084674362355e-17,-1.1877322703882076e-17,-1.1718468271786383e-17,2.9412348449872263e-18,2.476255052248053e-16,2.3509705681399987e-18,-7.911881386858621e-19,-2.353290562610335e-16,-1.3769134577021716e-17,-7.637527519287815e-19,3.516571043746051e-18,-0.16679782458197256,-0.16773162939297026,-0.16679782458197207,1.0,-0.16679782458197268,-0.16773162939297023,-0.16679782458197143,-7.728568222011416e-19,-1.9092119649608945e-18,2.396006510072993e-18,-1.1179358897014553e-18,1.7787735810582752e-18,-0.005480603657177604,-0.0003960288589109319,-0.0038605151157375885,0.009049167617984395
Day_of_Week_Thursday,-0.0003216658047875615,-0.0003216658047875615,0.0001554897819356335,0.0026345211979003228,-0.006902623531322594,0.005694978753263433,-0.004451912917321075,-6.057165174528944e-05,-0.009341052908357792,0.00639909314357956,-0.00230449707737328,-0.0012066759180407404,-0.0027423370080728975,-0.25770378116168935,0.003710891061669426,0.004042905332582893,0.0031865130624781587,0.0027461318844263964,8.977399915928777e-16,-1.7892173988488815e-15,8.930741164758676e-16,3.111346838278812e-16,-6.1398187149683145e-16,-6.145077897421463e-16,3.113291022268385e-16,-6.162634867415403e-16,-6.127165042900594e-16,-6.15087749711916e-16,3.030172213873609e-16,3.0194627257954704e-16,3.0591372600911067e-16,3.0926892624331533e-16,-6.141749718049471e-16,3.011026944416991e-16,3.047327166161239e-16,3.0873378136211715e-16,3.0932889937655124e-16,3.0879243640451373e-16,3.053759449462312e-16,-1.0155186044651098e-18,3.0591372600911067e-16,-2.204003481011037e-18,-1.2840821604126007e-19,-6.1398187149683145e-16,3.0873378136211715e-16,-4.767711996232286e-19,-9.118198558639675e-19,-0.16586921850079692,-0.1667978245819712,-0.1658692185007979,-0.16679782458197268,1.0,-0.1667978245819715,-0.16586921850079717,-1.1729738246667786e-18,1.5926478571730392e-19,6.295110487593903e-19,7.548094109824819e-19,-2.1689448424581714e-18,0.00675241080609333,0.0023743047003370278,-0.0016046870121111689,-0.006813986553399065
Day_of_Week_Tuesday,0.0006469332521836054,0.0006469332521836054,-0.0002466519249157759,0.0012956309032993683,0.007428037875721694,-0.00025249125307632566,0.006206007235296783,-0.0029691677660437597,0.0030454494045417395,-0.007117481829337293,0.002940751063306216,-0.002920385884050022,0.0024783393787957105,-0.25914651598910937,-0.020868395762437947,0.006461570144459974,0.007367635847167482,0.011711747748618991,-6.005206125299371e-16,7.354348890051739e-16,-1.3267387068871167e-16,-2.091876558321943e-16,2.5411457749125815e-16,2.5353692501091043e-16,-2.105805860177608e-16,2.529041329756196e-16,2.5445066620709667e-16,2.5579239537735977e-16,-4.306136671684906e-17,-4.875386934136917e-17,-4.31558916681787e-17,-4.767996086654034e-17,2.5146525316093458e-16,-4.5056893467142056e-17,-4.663756070882145e-17,-2.1013946957822252e-16,-2.0980075516929082e-16,-2.1257086138186852e-16,-2.1353974213299766e-16,-1.0974154702832965e-18,-4.31558916681787e-17,4.050754162369233e-18,1.2588000982661311e-19,2.5411457749125815e-16,-2.1013946957822252e-16,1.378224722973434e-18,-4.551046509116033e-19,-0.1667978245819716,-0.16773162939296998,-0.16679782458197126,-0.16773162939297023,-0.1667978245819715,1.0,-0.16679782458197,-8.420229969506577e-20,-1.593829244228031e-19,1.8193711184112413e-18,1.2720561703933135e-18,-2.1501658672132933e-18,0.0049797652028661455,-0.008667374455023063,-0.0038605151157375733,0.009049167617984317
Day_of_Week_Wednesday,-0.0009649974143606442,-0.0009649974143606442,-0.0003330549806916529,0.0031558639630781676,0.004512664758677936,0.004297250337478827,-0.0016879028250803272,-0.00011203240638782849,0.0037655224922249417,0.004450917988767418,-9.647276712235115e-05,-0.004612390574749536,-0.0027423370080726307,-0.25770378116168885,0.0037108910616694495,0.002270545249120917,0.008484375049252606,-0.002146765630014749,2.1441825748745506e-15,-1.1602260497023289e-15,-9.71354499255644e-16,7.382053427490812e-16,-3.985010399558179e-16,-4.004775171709782e-16,7.393797616878664e-16,-4.0344585774352845e-16,-3.9883847121095643e-16,-3.967756590457516e-16,-3.318919783822933e-16,-3.366064597956471e-16,-3.325332295761412e-16,-3.3118811787352653e-16,-4.0566420462789924e-16,-3.355941660302296e-16,-3.35723009409877e-16,7.385579320488856e-16,7.39241362149625e-16,7.365702510615809e-16,7.328743243451365e-16,-3.159976319677821e-18,-3.325332295761412e-16,-6.331294689983901e-19,-5.035060332469583e-19,-3.985010399558179e-16,7.385579320488856e-16,-1.997416130282186e-18,-2.1594454249714774e-18,-0.16586921850079697,-0.16679782458196998,-0.16586921850079778,-0.16679782458197143,-0.16586921850079717,-0.16679782458197,1.0,-6.233216115893325e-18,1.0310696554020688e-18,-1.2869500457251286e-18,-1.5269794384175565e-18,-3.8223548572152935e-18,0.006752410806093411,-0.005930081596057418,0.007418591494452792,-0.006813986553399065
Region_Central,5.2653923329026096e-05,5.2653923329026096e-05,0.0006180683260471935,-0.0020168828427579717,-0.0017223202879203166,-0.003527013436550876,0.0013290751412877398,0.00466611790851327,-0.00564990176249862,-0.0035245844047659828,0.0012829166527041267,4.686354766128846e-16,4.4410564497089e-16,4.343958987302002e-18,2.073304273829761e-17,-0.0026720542728020883,7.970737849541132e-17,5.859239389287192e-17,3.3036735689591813e-15,4.1983685260928564e-16,-3.724365094560951e-15,1.133202869542434e-15,1.4409417415341008e-16,1.4417244991945882e-16,1.132831059653704e-15,1.437833733176287e-16,1.4399748056005573e-16,1.456688983880349e-16,-1.2780222456460075e-15,-1.2773373326930838e-15,-1.276660477539602e-15,-1.2777620938353158e-15,1.4267485033667563e-16,-1.2773603549772138e-15,-1.2782409573452589e-15,1.1334330923837552e-15,1.1326204057538958e-15,1.1328506285952148e-15,1.1326537880658867e-15,-7.301571038962575e-19,-1.276660477539602e-15,-5.858237228935096e-19,-9.367519433707775e-19,1.4409417415341008e-16,1.1334330923837552e-15,-1.499935135910916e-19,-1.887654218212421e-18,3.0298049756836843e-18,-4.225151109698851e-19,6.93066001164116e-18,-7.728568222011416e-19,-1.1729738246667786e-18,-8.420229969506577e-20,-6.233216115893325e-18,1.0,-0.25000000000000167,-0.24999999999999992,-0.24999999999999978,-0.2500000000000012,1.8442795649917993e-16,1.5240640540281915e-16,-1.0393554662215579e-16,-2.2262019098716705e-16
Region_East,2.0683336356584748e-15,2.0683336356584748e-15,-0.0004033977098048294,0.004058792038625047,-0.004498266956776669,0.0045039729979604514,-0.0010171098801909047,-0.005208674611164938,-0.0004255780932618036,0.006998844780714758,-0.0042658946366003385,3.037329862854657e-16,3.0945735618612434e-16,-2.002749495489048e-18,-1.6424232519258333e-18,0.002378780023348307,6.6638230337481554e-18,2.005344232227251e-17,1.803389099906322e-15,-6.663876373071533e-17,-1.7364729030576143e-15,6.186470491726427e-16,-2.2664287613690035e-17,-2.3070918707170476e-17,6.186159690890651e-16,-2.376245056678363e-17,-2.2871488170877487e-17,-2.19287256356745e-17,-5.952080616979163e-16,-5.950086311616241e-16,-5.961093841216815e-16,-5.961508242331191e-16,-2.3561868916284077e-17,-5.952434584597692e-16,-5.958224689056867e-16,6.178720615330523e-16,6.180559520275549e-16,6.191287904681032e-16,6.193336887968776e-16,4.634233556705899e-19,-5.961093841216815e-16,-2.759314636817256e-20,-1.8607685884177834e-19,-2.2664287613690035e-17,6.178720615330523e-16,1.9456705772429338e-19,-1.733415605180072e-19,3.774047054912413e-21,-4.555945858500897e-19,-9.586079519477538e-20,-1.9092119649608945e-18,1.5926478571730392e-19,-1.593829244228031e-19,1.0310696554020688e-18,-0.25000000000000167,1.0,-0.2500000000000005,-0.2500000000000006,-0.24999999999999975,1.7502242205522956e-16,2.2335024292115916e-16,-1.5277745253605013e-16,-2.4127206047484106e-16
Region_North,-5.2653923322175457e-05,-5.2653923322175457e-05,-7.334834072267122e-05,-0.002543039302708955,0.0011460715041324771,-0.0004358071434764444,-0.004164961830368814,-0.006371947445420402,0.006787680232107985,-0.0010623134074883268,0.007776206459337318,4.2429180591935335e-16,4.3181048885874016e-16,-9.220117141237452e-20,3.218979856031782e-17,-0.0035681700350224045,2.55183984442645e-16,3.4364186002074296e-17,2.2812049994466543e-15,-1.2837210720997114e-16,-2.153607020130404e-15,7.827188103815445e-16,-4.3821191173841153e-17,-4.397285047056036e-17,7.8241606734521e-16,-4.4357610394115346e-17,-4.3669244098570286e-17,-4.304764242700792e-17,-7.376198824383848e-16,-7.383816322646014e-16,-7.381096815332913e-16,-7.385804872437898e-16,-4.490697964921378e-17,-7.3891114479963505e-16,-7.393220925713893e-16,7.827392426587127e-16,7.828673041141953e-16,7.824839830833983e-16,7.827280192951969e-16,-1.3513566554669099e-19,-7.381096815332913e-16,-1.3322537079812537e-18,4.917240186123036e-19,-4.3821191173841153e-17,7.827392426587127e-16,9.473646919739222e-19,-1.0704725757703867e-18,-2.2712215176462882e-18,1.9013179993644818e-18,-2.594279945546793e-18,2.396006510072993e-18,6.295110487593903e-19,1.8193711184112413e-18,-1.2869500457251286e-18,-0.24999999999999992,-0.2500000000000005,1.0,-0.24999999999999745,-0.2499999999999982,3.445058958133787e-16,-3.460579536255346e-17,-2.517237624107477e-16,-5.6911049439005076e-18
Region_South,-2.6326961659710642e-05,-2.6326961659710642e-05,-0.00025090540590106043,-0.00033589587185423714,0.004345010980589434,-0.0006904287875646034,0.003672037381143747,0.002586425769780242,0.002260209581078103,-0.0015528003684266293,-0.0044233077228218376,3.9860872674884863e-16,3.942737340400724e-16,8.58988128601362e-19,1.449611773353704e-17,0.0019714546768845854,1.0321360571180004e-16,3.4893219655385995e-17,2.4580909858003052e-15,-2.160208362183737e-16,-2.242114896859015e-15,8.433491467572191e-16,-7.37055548698597e-17,-7.380886736990187e-17,8.43446415907677e-16,-7.487738913217545e-17,-7.423967186172066e-17,-7.288365932634939e-17,-7.697739555712609e-16,-7.695115015321578e-16,-7.696217207174379e-16,-7.691117771239156e-16,-7.482386232156864e-17,-7.691017048746081e-16,-7.69379123398397e-16,8.430161869729621e-16,8.435566350929579e-16,8.433376356151525e-16,8.431019449813517e-16,5.023367672154478e-20,-7.696217207174379e-16,-5.306374301571639e-20,3.749837839777277e-20,-7.37055548698597e-17,8.430161869729621e-16,2.299428864014373e-19,-2.7380891396109674e-19,1.0099349918945603e-18,-9.826107651915288e-19,7.321651286530079e-19,-1.1179358897014553e-18,7.548094109824819e-19,1.2720561703933135e-18,-1.5269794384175565e-18,-0.24999999999999978,-0.2500000000000006,-0.24999999999999745,1.0,-0.24999999999999828,2.347614608763234e-16,1.3031886091402296e-16,-1.5491239870392226e-16,-1.9013031063761718e-16
Region_West,2.6326961665275632e-05,2.6326961665275632e-05,0.00010958313038380771,0.0008370259786957049,0.0007295047599736125,0.00014927636963145847,0.00018095918812605714,0.004328078378290368,-0.002972409957423392,-0.000859146600032759,-0.00036992075262057126,2.771008561894234e-16,2.688567232206713e-16,4.631649984177337e-18,2.6360802273190314e-17,0.0018899896075918502,1.622844453225493e-16,3.9117821727484095e-17,2.2092715141537674e-15,3.523915192089472e-16,-2.5614314662037414e-15,7.577223653852917e-16,1.2095505192949912e-16,1.1988940795274196e-16,7.57280337529959e-16,1.200318583358081e-16,1.2049000179003375e-16,1.2195191683241222e-16,-8.789893692647834e-16,-8.785792848286843e-16,-8.775568076346726e-16,-8.78679143986105e-16,1.2088109284172508e-16,-8.785010090626344e-16,-8.783939554414198e-16,7.572627830383089e-16,7.573088276065714e-16,7.575335826554093e-16,7.574780413949411e-16,-1.740490770915503e-19,-8.775568076346726e-16,-3.459756044624724e-19,-4.69791004832476e-19,1.2095505192949912e-16,7.572627830383089e-16,-1.0400493631080441e-19,-9.898156863865013e-19,2.644097366671644e-18,-1.4517378634926169e-18,4.7032174398318674e-18,1.7787735810582752e-18,-2.1689448424581714e-18,-2.1501658672132933e-18,-3.8223548572152935e-18,-0.2500000000000012,-0.24999999999999975,-0.2499999999999982,-0.24999999999999828,1.0,1.7882607364338205e-16,-2.388353438545991e-17,-1.9583908587136296e-17,-1.1000766572325371e-16
Season_Festive,0.08554775770776431,0.08554775770776431,-0.0004922253262075077,0.278581041848692,-0.006023029150758812,0.2803103206020563,-0.0013703560907491808,0.0021546853076429276,0.005461847236306226,0.21280160486398886,-0.14911377359133263,0.5153643725026205,0.5978211221563984,-0.007153011300425671,0.10484825968092992,-0.0021817537430333907,0.8112701031842856,0.0007821175783039755,-1.521625690249852e-15,-4.540804284627984e-16,1.7681275400209425e-15,-6.449653640378933e-16,1.0357631711783693e-16,6.82401091906645e-17,-8.984580862650747e-16,-2.105694092266136e-18,8.840272438611638e-17,5.6123029757218e-18,4.0033656124646303e-16,5.261793354068128e-16,4.966236760616188e-16,2.9546120282379393e-16,2.0412297849289392e-16,4.1996418628476846e-16,4.3544401689063113e-16,-6.863581050828163e-16,-7.440793137457157e-16,-9.792283255702356e-16,-7.94749024907437e-16,1.0358745575566856e-16,4.966236760616188e-16,5.646747390332751e-17,1.571070846503864e-17,1.0357631711783693e-16,-6.863581050828163e-16,1.3699434192944353e-17,-7.916413483534446e-17,-0.003749743022106953,-0.005480603657177622,-0.0037497430221067976,-0.005480603657177604,0.00675241080609333,0.0049797652028661455,0.006752410806093411,1.8442795649917993e-16,1.7502242205522956e-16,3.445058958133787e-16,2.347614608763234e-16,1.7882607364338205e-16,1.0,-0.31681205721257044,-0.2595891386300376,-0.2567610906083625
Season_Monsoon,0.03298408492138355,0.03298408492138355,-0.00014501706420371206,-0.266164540693068,0.0011829156918048123,-0.26805338327809564,-0.0006834592496753037,-0.009044282446849645,-0.0021093564077637517,-0.20279157787447263,0.1792742471885161,0.20112529497117035,0.156196416898232,0.0079484196963257,-0.08315011733739104,-0.0006171897393658794,-0.7745394834598796,0.0012368903761432373,-1.3823156923030255e-15,-1.916770695104837e-15,3.5436591592850102e-15,-4.810745027566319e-16,-4.789459085198429e-16,-7.076643356822605e-16,-5.157300674122537e-16,-8.172322593919414e-16,-6.789165964531034e-16,-5.942610366688575e-16,7.88374184773452e-16,8.220176907472249e-16,8.304241733534803e-16,7.89812938722034e-16,-7.539295267027556e-16,8.940071384031982e-16,9.135843468654132e-16,-4.792422518000566e-16,-5.874358652398842e-16,-5.527812770036373e-16,-5.520621441341899e-16,-2.0139171610558552e-16,8.304241733534803e-16,-5.927310254748798e-17,-1.4762132278968657e-16,-4.789459085198429e-16,-4.792422518000566e-16,1.5747266666977615e-16,-8.792331914764526e-17,0.0023743047003370295,-0.0003960288589110556,0.010678690996731653,-0.0003960288589109319,0.0023743047003370278,-0.008667374455023063,-0.005930081596057418,1.5240640540281915e-16,2.2335024292115916e-16,-3.460579536255346e-17,1.3031886091402296e-16,-2.388353438545991e-17,-0.31681205721257044,1.0,-0.41053073889349245,-0.4060582842673416
Season_Summer,-0.0710017318875754,-0.0710017318875754,0.0002586766013103212,0.048340325005392155,0.001984787381823999,0.05533176131529731,0.0017285835463216334,0.0061594497362273655,-0.0010983785481536393,0.04228125386194857,-0.05089400865636065,-0.42366729599496156,-0.4383262369093339,-0.004237132068630732,0.018661748325394904,0.0025345660277913207,0.14999119696774407,0.006471995773155919,6.002652097846505e-16,5.835569795548589e-16,-1.2578704262196677e-15,5.428663503255698e-16,-1.3731556555545352e-16,-1.1687803568678213e-16,5.667896176969552e-16,-1.4516391228390338e-17,-1.1124176100007815e-16,-1.8963398694376807e-16,-3.827248006165641e-16,-4.721781824783539e-16,-4.561701014222909e-16,-2.163838792250927e-16,-5.489333690165655e-18,-4.721781824783532e-16,-4.489034182415084e-16,6.266879665204052e-16,6.498033236472854e-16,4.469780668085282e-16,5.844678927154715e-16,7.686188130727104e-17,-4.561701014222909e-16,4.0680997254189914e-17,1.6138001954748137e-16,-1.3731556555545352e-16,6.266879665204052e-16,-3.7687877475449264e-17,1.2337587560303727e-16,0.007418591494452839,-0.003860515115737552,-0.001604687012111408,-0.0038605151157375885,-0.0016046870121111689,-0.0038605151157375733,0.007418591494452792,-1.0393554662215579e-16,-1.5277745253605013e-16,-2.517237624107477e-16,-1.5491239870392226e-16,-1.9583908587136296e-17,-0.2595891386300376,-0.41053073889349245,1.0,-0.332715620655268
Season_Winter,-0.03854979601938385,-0.03854979601938385,0.0003235760381933174,0.001521541897426776,0.00191525823927218,-0.004938641606810508,0.00019248154836833822,0.0018264959910013344,-0.0013095551817964286,-0.004796347752685044,-0.01587030363681878,-0.23896865866586942,-0.2463774584852622,0.0017559900995960105,-0.018498597768083287,1.0637706778818871e-05,-0.005461409930492938,-0.008534624688468726,-1.1061435626547696e-16,8.623349907151932e-16,-7.048689812635661e-16,2.4551957812370604e-16,3.269896201889137e-17,1.6821638147301673e-16,1.4487948687803841e-16,1.9247924171566495e-16,6.765523199915463e-17,2.2389593333305885e-16,-2.7880740308904383e-16,-3.545893704614185e-16,-3.7102419392687e-16,-3.7379142306288095e-16,1.092554121795241e-16,-3.4148076921881914e-16,-4.0731180622083465e-16,8.704930512663237e-17,1.4578838403450754e-16,2.3390873698402124e-16,2.256177173829896e-16,5.5368422577137e-17,-3.7102419392687e-16,-2.12519695013283e-17,-1.4621711707997632e-17,3.269896201889137e-17,8.704930512663237e-17,-1.4794549519936149e-16,4.2532789016788994e-17,-0.0068139865533990195,0.009049167617984416,-0.006813986553399169,0.009049167617984395,-0.006813986553399065,0.009049167617984317,-0.006813986553399065,-2.2262019098716705e-16,-2.4127206047484106e-16,-5.6911049439005076e-18,-1.9013031063761718e-16,-1.1000766572325371e-16,-0.2567610906083625,-0.4060582842673416,-0.332715620655268,1.0
