Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Warranty_Years,Export_Units
2024-01-13,Hyundai India,i20,Hatchback,East,722722.68,10.0,77.0,5203603.3,134.0,38.0,14.0,38832.86,0.01,Winter,1,1,Saturday,1,0,0,1.08,5,17
2024-01-13,Hyundai India,i20,Hatchback,West,761847.71,14.0,131.0,7679424.92,108.0,23.0,5.0,71105.786,0.01,Winter,1,1,Saturday,1,0,0,1.08,5,24
2024-01-13,Hyundai India,i20,Hatchback,Central,754499.62,7.0,90.0,3802678.08,91.5,30.0,13.0,41559.323,0.01,Winter,1,1,Saturday,1,0,0,1.08,5,10
2024-01-13,Hyundai India,Verna,Sedan,North,1138573.96,,171.0,6558186.01,188.5,40.0,8.0,34791.438,0.01,Winter,1,1,Saturday,1,0,0,1.0,7,17
2024-01-13,Hyundai India,Verna,Sedan,South,1079529.77,11.0,219.0,8549875.78,170.0,49.0,8.0,50293.387,0.01,Winter,1,1,Saturday,1,0,1,1.0,3,12
2024-01-13,Hyundai India,Verna,Sedan,East,1119285.63,7.0,41.0,5641199.58,56.5,39.0,11.0,99844.24,0.0,Winter,1,1,Saturday,1,0,0,1.0,3,14
2024-01-13,Hyundai India,Verna,Sedan,West,1052650.68,7.0,224.0,5305359.43,171.0,26.0,12.0,31025.494,0.01,Winter,1,1,Saturday,1,0,0,1.0,3,5
2024-01-13,Hyundai India,Verna,Sedan,Central,1146482.53,8.0,,6603739.37,85.0,16.0,14.0,77691.051,0.0,Winter,1,1,Saturday,1,0,1,1.0,5,2
2024-01-13,Hyundai India,Creta,SUV,North,1168182.93,10.0,207.0,8410917.1,144.5,,14.0,58207.039,0.01,Winter,1,1,Saturday,1,0,1,1.0,7,38
2024-01-13,Hyundai India,Creta,SUV,South,1162444.46,15.0,126.0,12554400.17,113.5,17.0,11.0,110611.455,0.0,Winter,1,1,Saturday,1,0,0,1.0,5,39
2024-01-13,Hyundai India,Creta,SUV,East,1117179.43,18.0,76.0,14478645.41,85.5,29.0,6.0,169340.882,0.0,Winter,1,1,Saturday,1,0,0,1.0,3,31
2024-01-13,Hyundai India,Creta,SUV,West,1104990.13,17.0,70.0,13525079.19,92.5,,6.0,146217.072,0.0,Winter,1,1,Saturday,1,0,0,1.0,7,16
2024-01-13,Hyundai India,Creta,SUV,Central,1165533.47,11.0,,9231025.08,107.5,23.0,5.0,85870.001,0.0,Winter,1,1,Saturday,1,0,1,1.0,5,46
2024-01-13,Hyundai India,Venue,Compact SUV,North,805556.55,11.0,240.0,6380007.88,138.5,52.0,5.0,46065.039,0.01,Winter,1,1,Saturday,1,0,0,1.0,7,22
2024-01-13,Hyundai India,Venue,Compact SUV,South,822625.03,15.0,248.0,8884350.32,207.5,48.0,8.0,42816.146,0.01,Winter,1,1,Saturday,1,0,0,1.0,5,29
2024-01-13,Hyundai India,Venue,Compact SUV,East,778924.23,5.0,245.0,2804127.23,178.5,52.0,7.0,15709.396,0.02,Winter,1,1,Saturday,1,0,0,1.0,3,3
2024-01-13,Hyundai India,Venue,Compact SUV,West,825705.98,14.0,48.0,8323116.28,84.0,28.0,12.0,99084.718,0.0,Winter,1,1,Saturday,1,0,0,1.0,3,18
2024-01-13,Hyundai India,Venue,Compact SUV,Central,791006.47,12.0,157.0,6834295.9,184.5,20.0,17.0,37042.254,0.01,Winter,1,1,Saturday,1,0,1,1.0,7,29
2024-01-13,Hyundai India,Alcazar,MPV,North,1629064.06,6.0,243.0,7037556.74,176.0,17.0,11.0,39986.118,0.01,Winter,1,1,Saturday,1,0,0,1.0,7,46
2024-01-13,Hyundai India,Alcazar,MPV,South,1670336.88,10.0,210.0,12026425.54,187.0,47.0,8.0,64312.436,0.01,Winter,1,1,Saturday,1,0,0,1.0,7,13
2024-01-13,Hyundai India,Alcazar,MPV,East,1605942.08,0.0,101.0,0.0,94.0,52.0,13.0,0.0,0.0,Winter,1,1,Saturday,1,0,0,1.0,7,40
2024-01-13,Hyundai India,Alcazar,MPV,West,1603336.39,5.0,116.0,5772011.0,146.0,23.0,5.0,39534.322,0.01,Winter,1,1,Saturday,1,0,1,1.0,3,37
2024-01-13,Hyundai India,Alcazar,MPV,Central,1639134.64,7.0,97.0,8261238.59,139.0,46.0,17.0,59433.371,0.01,Winter,1,1,Saturday,1,0,0,1.0,5,12
2024-01-13,Hyundai India,Tucson,Premium SUV,North,2914019.85,1.0,161.0,2098094.29,122.0,38.0,7.0,17197.494,0.02,Winter,1,1,Saturday,1,0,0,1.0,3,4
2024-01-13,Hyundai India,Tucson,Premium SUV,South,2803946.84,5.0,207.0,10094208.62,141.5,51.0,7.0,71337.163,0.01,Winter,1,1,Saturday,1,0,0,1.0,3,48
2024-01-13,Hyundai India,Tucson,Premium SUV,East,2818019.59,3.0,235.0,,182.0,35.0,16.0,33444.628,0.01,Winter,1,1,Saturday,1,0,0,1.0,7,24
2024-01-13,Hyundai India,Tucson,Premium SUV,West,3028415.44,4.0,88.0,8721836.47,111.0,15.0,12.0,78575.103,0.0,Winter,1,1,Saturday,1,0,0,1.0,7,10
2024-01-13,Hyundai India,Tucson,Premium SUV,Central,2946356.06,0.0,92.0,0.0,64.5,45.0,11.0,0.0,0.0,Winter,1,1,Saturday,1,0,1,1.0,3,19
2024-01-14,Hyundai India,i20,Hatchback,North,765600.96,14.0,237.0,7717257.68,144.5,21.0,5.0,53406.628,0.01,Winter,1,1,Sunday,1,0,1,1.08,3,9
2024-01-14,Hyundai India,i20,Hatchback,South,770756.27,12.0,221.0,6659334.17,180.5,48.0,11.0,36893.818,0.01,Winter,1,1,Sunday,1,0,1,1.08,7,27
2024-01-14,Hyundai India,i20,Hatchback,East,724177.63,18.0,188.0,9385342.08,112.5,42.0,13.0,83425.263,0.0,Winter,1,1,Sunday,1,0,0,1.08,5,27
2024-01-14,Hyundai India,i20,Hatchback,West,714606.91,8.0,78.0,4116135.8,132.0,27.0,11.0,31182.847,0.01,Winter,1,1,Sunday,1,0,1,1.08,7,38
2024-01-14,Hyundai India,i20,Hatchback,Central,727268.02,18.0,96.0,9425393.54,137.0,15.0,8.0,68798.493,0.01,Winter,1,1,Sunday,1,0,0,1.08,7,40
2024-01-14,Hyundai India,Verna,Sedan,North,1071741.56,4.0,150.0,3086615.69,101.0,37.0,6.0,30560.551,0.01,Winter,1,1,Sunday,1,0,0,1.0,3,41
2024-01-14,Hyundai India,Verna,Sedan,South,1102964.0,10.0,195.0,7941340.8,126.0,36.0,10.0,63026.514,0.01,Winter,1,1,Sunday,1,0,0,1.0,5,23
2024-01-14,Hyundai India,Verna,Sedan,East,1148572.77,8.0,229.0,6615779.16,167.0,,5.0,39615.444,0.01,Winter,1,1,Sunday,1,0,0,1.0,5,3
2024-01-14,Hyundai India,Verna,Sedan,West,1109572.89,15.0,188.0,11983387.21,152.0,30.0,11.0,78838.074,0.0,Winter,1,1,Sunday,1,0,1,1.0,7,9
2024-01-14,Hyundai India,Verna,Sedan,Central,1093018.79,8.0,144.0,6295788.23,127.0,43.0,15.0,49573.136,0.01,Winter,1,1,Sunday,1,0,0,1.0,7,23
2024-01-14,Hyundai India,Creta,SUV,North,1105097.69,19.0,131.0,15117736.4,132.5,39.0,5.0,114096.124,0.0,Winter,1,1,Sunday,1,0,0,1.0,3,40
2024-01-14,Hyundai India,Creta,SUV,South,1179558.94,8.0,234.0,6794259.49,179.0,24.0,17.0,37956.757,0.01,Winter,1,1,Sunday,1,0,0,1.0,3,0
2024-01-14,Hyundai India,Creta,SUV,East,1147558.58,15.0,230.0,12393632.66,143.5,17.0,14.0,86366.778,0.0,Winter,1,1,Sunday,1,0,0,1.0,5,27
2024-01-14,Hyundai India,Creta,SUV,West,1130417.89,,149.0,16278017.62,130.5,48.0,5.0,124735.767,0.0,Winter,1,1,Sunday,1,0,0,1.0,3,40
2024-01-14,Hyundai India,Creta,SUV,Central,1117871.18,9.0,205.0,7243805.25,186.0,48.0,14.0,38945.19,0.01,Winter,1,1,Sunday,1,0,0,1.0,7,42
2024-01-14,Hyundai India,Venue,Compact SUV,North,805815.71,13.0,118.0,7542435.05,101.5,38.0,16.0,74309.705,0.0,Winter,1,1,Sunday,1,0,1,1.0,3,11
2024-01-14,Hyundai India,Venue,Compact SUV,South,767503.47,,191.0,4420819.99,202.0,19.0,10.0,21885.247,0.02,Winter,1,1,Sunday,1,0,0,1.0,7,22
2024-01-14,Hyundai India,Venue,Compact SUV,East,778780.5,10.0,127.0,5607219.6,158.0,36.0,12.0,35488.732,0.01,Winter,1,1,Sunday,1,0,1,1.0,3,40
2024-01-14,Hyundai India,Venue,Compact SUV,West,804702.7,17.0,106.0,9849561.05,108.0,54.0,17.0,91199.639,0.0,Winter,1,1,Sunday,1,0,1,1.0,5,26
2024-01-14,Hyundai India,Venue,Compact SUV,Central,797891.33,12.0,167.0,6893781.09,123.5,24.0,14.0,55820.09,0.01,Winter,1,1,Sunday,1,0,0,1.0,7,41
2024-01-14,Hyundai India,Alcazar,MPV,North,1580041.79,7.0,69.0,7963410.62,54.5,22.0,17.0,146117.626,0.0,Winter,1,1,Sunday,1,0,1,1.0,7,28
2024-01-14,Hyundai India,Alcazar,MPV,South,1655126.7,4.0,198.0,4766764.9,202.5,19.0,12.0,23539.58,0.02,Winter,1,1,Sunday,1,0,0,1.0,5,45
2024-01-14,Hyundai India,Alcazar,MPV,East,1537544.96,9.0,93.0,9963291.34,140.0,50.0,16.0,71166.367,0.01,Winter,1,1,Sunday,1,0,0,1.0,5,28
2024-01-14,Hyundai India,Alcazar,MPV,West,1679362.14,6.0,148.0,7254844.44,137.0,51.0,12.0,52955.069,0.01,Winter,1,1,Sunday,1,0,0,1.0,3,7
2024-01-14,Hyundai India,Alcazar,MPV,Central,1585679.92,3.0,54.0,3425068.63,131.0,21.0,6.0,26145.562,0.01,Winter,1,1,Sunday,1,0,0,1.0,7,27
2024-01-14,Hyundai India,Tucson,Premium SUV,North,2830396.16,0.0,116.0,0.0,161.5,34.0,14.0,0.0,0.0,Winter,1,1,Sunday,1,0,1,1.0,5,40
2024-01-14,Hyundai India,Tucson,Premium SUV,South,2997171.3,1.0,127.0,2157963.34,154.5,22.0,14.0,13967.4,0.03,Winter,1,1,Sunday,1,0,0,1.0,5,6
2024-01-14,Hyundai India,Tucson,Premium SUV,East,3015108.38,0.0,240.0,0.0,194.0,43.0,13.0,0.0,0.0,Winter,1,1,Sunday,1,0,1,1.0,7,0
2024-01-14,Hyundai India,Tucson,Premium SUV,West,2874861.99,1.0,,2069900.63,117.0,31.0,17.0,17691.458,0.02,Winter,1,1,Sunday,1,0,0,1.0,5,12
2024-01-14,Hyundai India,Tucson,Premium SUV,Central,2837784.72,1.0,95.0,2043205.0,118.5,31.0,8.0,17242.236,0.02,Winter,1,1,Sunday,1,0,1,1.0,7,29
2024-01-15,Hyundai India,i20,Hatchback,North,722883.47,13.0,221.0,6766189.28,209.0,19.0,7.0,32374.111,0.01,Winter,1,1,Monday,0,0,0,1.08,3,3
2024-01-15,Hyundai India,i20,Hatchback,South,764948.1,9.0,221.0,4956863.69,146.0,51.0,17.0,33951.121,0.01,Winter,1,1,Monday,0,0,0,1.08,3,5
2024-01-15,Hyundai India,i20,Hatchback,East,764839.94,13.0,161.0,7158901.84,110.0,24.0,12.0,65080.926,0.01,Winter,1,1,Monday,0,0,0,1.08,7,21
2024-01-15,Hyundai India,i20,Hatchback,West,750194.97,6.0,107.0,3240842.27,153.0,17.0,8.0,21181.976,0.02,Winter,1,1,Monday,0,0,0,1.08,3,2
2024-01-15,Hyundai India,i20,Hatchback,Central,778425.63,12.0,190.0,6725597.44,185.5,50.0,13.0,36256.59,0.01,Winter,1,1,Monday,0,0,0,1.08,7,13
2024-01-15,Hyundai India,Verna,Sedan,North,1079237.14,4.0,68.0,3108202.96,69.5,34.0,17.0,44722.345,0.01,Winter,1,1,Monday,0,0,0,1.0,7,45
2024-01-15,Hyundai India,Verna,Sedan,South,1060645.52,7.0,203.0,5345653.42,128.0,22.0,17.0,41762.917,0.01,Winter,1,1,Monday,0,0,0,1.0,3,24
2024-01-15,Hyundai India,Verna,Sedan,East,1056081.09,11.0,61.0,8364162.23,119.5,42.0,11.0,69992.989,0.01,Winter,1,1,Monday,0,0,0,1.0,7,31
2024-01-15,Hyundai India,Verna,Sedan,West,1109791.29,9.0,126.0,7191447.56,84.5,,17.0,85105.888,0.0,Winter,1,1,Monday,0,0,1,1.0,7,28
2024-01-15,Hyundai India,Verna,Sedan,Central,1048226.04,8.0,69.0,6037781.99,68.0,47.0,8.0,88790.912,0.0,Winter,1,1,Monday,0,0,1,1.0,3,19
2024-01-15,Hyundai India,Creta,SUV,North,1133581.01,15.0,117.0,12242674.91,163.0,53.0,9.0,75108.435,0.0,Winter,1,1,Monday,0,0,1,1.0,3,5
2024-01-15,Hyundai India,Creta,SUV,South,1164707.81,24.0,235.0,20126150.96,220.5,38.0,8.0,91275.061,0.0,Winter,1,1,Monday,0,0,1,1.0,3,12
2024-01-15,Hyundai India,Creta,SUV,East,1163602.92,12.0,154.0,10053529.23,117.0,38.0,11.0,85927.6,0.0,Winter,1,1,Monday,0,0,1,1.0,3,9
2024-01-15,Hyundai India,Creta,SUV,West,1124884.6,15.0,67.0,12148753.68,61.0,40.0,17.0,199159.896,0.0,Winter,1,1,Monday,0,0,0,1.0,3,48
2024-01-15,Hyundai India,Creta,SUV,Central,1098610.17,17.0,171.0,13446988.48,149.5,41.0,12.0,89946.411,0.0,Winter,1,1,Monday,0,0,0,1.0,7,19
2024-01-15,Hyundai India,Venue,Compact SUV,North,778501.68,12.0,122.0,6726254.52,145.0,48.0,10.0,46387.962,0.01,Winter,1,1,Monday,0,0,0,1.0,3,39
2024-01-15,Hyundai India,Venue,Compact SUV,South,765287.0,,127.0,6612079.68,159.5,18.0,15.0,41455.045,0.01,Winter,1,1,Monday,0,0,0,1.0,7,38
2024-01-15,Hyundai India,Venue,Compact SUV,East,786898.43,12.0,83.0,6798802.44,141.0,23.0,6.0,48218.457,0.01,Winter,1,1,Monday,0,0,1,1.0,3,42
2024-01-15,Hyundai India,Venue,Compact SUV,West,820170.52,10.0,131.0,5905227.74,153.0,28.0,13.0,38596.26,0.01,Winter,1,1,Monday,0,0,1,1.0,7,16
2024-01-15,Hyundai India,Venue,Compact SUV,Central,796530.28,7.0,131.0,4014512.61,92.0,49.0,11.0,43636.007,0.01,Winter,1,1,Monday,0,0,0,1.0,5,35
2024-01-15,Hyundai India,Alcazar,MPV,North,1658269.54,7.0,143.0,8357678.48,159.5,28.0,6.0,52399.238,0.01,Winter,1,1,Monday,0,0,1,1.0,7,19
2024-01-15,Hyundai India,Alcazar,MPV,South,1621279.01,2.0,227.0,2334641.77,175.5,51.0,14.0,13302.802,0.03,Winter,1,1,Monday,0,0,0,1.0,5,18
2024-01-15,Hyundai India,Alcazar,MPV,East,1635550.53,3.0,176.0,3532789.14,182.5,45.0,10.0,19357.749,0.02,Winter,1,1,Monday,0,0,1,1.0,3,17
2024-01-15,Hyundai India,Alcazar,MPV,West,1545606.58,4.0,145.0,4451346.95,100.5,45.0,13.0,44292.009,0.01,Winter,1,1,Monday,0,0,1,1.0,3,22
2024-01-15,Hyundai India,Alcazar,MPV,Central,1520363.42,9.0,126.0,9851954.96,92.0,18.0,13.0,107086.467,0.0,Winter,1,1,Monday,0,0,1,1.0,3,20
2024-01-15,Hyundai India,Tucson,Premium SUV,North,2946224.95,4.0,122.0,8485127.86,118.0,30.0,14.0,71907.863,0.01,Winter,1,1,Monday,0,0,0,1.0,5,4
2024-01-15,Hyundai India,Tucson,Premium SUV,South,3028186.31,4.0,64.0,8721176.57,64.0,42.0,15.0,136268.384,0.0,Winter,1,1,Monday,0,0,1,1.0,7,7
2024-01-15,Hyundai India,Tucson,Premium SUV,East,2764878.52,0.0,248.0,0.0,156.0,32.0,6.0,0.0,0.0,Winter,1,1,Monday,0,0,1,1.0,7,29
2024-01-15,Hyundai India,Tucson,Premium SUV,West,3042816.09,3.0,99.0,6572482.75,113.5,26.0,14.0,57907.337,0.01,Winter,1,1,Monday,0,0,0,1.0,7,49
2024-01-15,Hyundai India,Tucson,Premium SUV,Central,3033606.61,3.0,125.0,6552590.28,124.0,24.0,17.0,52843.47,0.01,Winter,1,1,Monday,0,0,0,1.0,5,14
2024-01-16,Hyundai India,i20,Hatchback,North,741140.89,16.0,129.0,8537943.05,99.0,52.0,11.0,86241.849,0.0,Winter,1,1,Tuesday,0,0,0,1.08,5,11
2024-01-16,Hyundai India,i20,Hatchback,South,744963.99,12.0,116.0,6436488.87,129.5,52.0,12.0,49702.617,0.01,Winter,1,1,Tuesday,0,0,1,1.08,7,8
2024-01-16,Hyundai India,i20,Hatchback,East,718180.95,9.0,214.0,4653812.56,127.0,28.0,7.0,36644.193,0.01,Winter,1,1,Tuesday,0,0,0,1.08,5,5
2024-01-16,Hyundai India,i20,Hatchback,West,732499.29,9.0,236.0,4746595.4,223.0,50.0,15.0,21285.181,0.02,Winter,1,1,Tuesday,0,0,1,1.08,5,28
2024-01-16,Hyundai India,i20,Hatchback,Central,772260.74,12.0,137.0,6672332.79,139.5,22.0,12.0,47830.343,0.01,Winter,1,1,Tuesday,0,0,1,1.08,7,2
2024-01-16,Hyundai India,Verna,Sedan,North,1089233.21,11.0,218.0,8626727.02,157.5,30.0,17.0,54772.87,0.01,Winter,1,1,Tuesday,0,0,0,1.0,7,15
2024-01-16,Hyundai India,Verna,Sedan,South,1050018.05,12.0,173.0,9072155.95,137.5,27.0,10.0,65979.316,0.01,Winter,1,1,Tuesday,0,0,0,1.0,7,45
2024-01-16,Hyundai India,Verna,Sedan,East,1105144.09,8.0,237.0,6365629.96,207.5,41.0,,30677.735,0.01,Winter,1,1,Tuesday,0,0,0,1.0,3,5
2024-01-16,Hyundai India,Verna,Sedan,West,1131155.58,5.0,210.0,4072160.09,195.0,26.0,15.0,20882.872,0.02,Winter,1,1,Tuesday,0,0,0,1.0,3,37
2024-01-16,Hyundai India,Verna,Sedan,Central,1069621.47,,167.0,3850637.29,180.5,18.0,10.0,21333.171,0.02,Winter,1,1,Tuesday,0,0,0,1.0,7,6
2024-01-16,Hyundai India,Creta,SUV,North,1131207.13,12.0,64.0,9773629.6,97.0,32.0,17.0,100759.068,0.0,Winter,1,1,Tuesday,0,0,0,1.0,5,10
2024-01-16,Hyundai India,Creta,SUV,South,1109386.61,17.0,204.0,13578892.11,151.5,49.0,17.0,89629.651,0.0,Winter,1,1,Tuesday,0,0,0,1.0,5,48
2024-01-16,Hyundai India,Creta,SUV,East,1190671.13,7.0,176.0,6000982.5,147.0,33.0,8.0,40823.01,0.01,Winter,1,1,Tuesday,0,0,0,1.0,3,36
2024-01-16,Hyundai India,Creta,SUV,West,1122016.45,21.0,60.0,16964888.72,96.0,26.0,8.0,176717.591,0.0,Winter,1,1,Tuesday,0,0,1,1.0,3,23
2024-01-16,Hyundai India,Creta,SUV,Central,1134321.16,11.0,212.0,8983823.59,146.0,37.0,6.0,61533.038,0.01,Winter,1,1,Tuesday,0,0,0,1.0,3,37
2024-01-16,Hyundai India,Venue,Compact SUV,North,777344.09,12.0,130.0,6716252.94,137.0,38.0,16.0,49023.744,0.01,Winter,1,1,Tuesday,0,0,0,1.0,5,17
2024-01-16,Hyundai India,Venue,Compact SUV,South,760840.62,14.0,42.0,7669273.45,101.5,15.0,9.0,75559.344,0.0,Winter,1,1,Tuesday,0,0,0,1.0,5,0
2024-01-16,Hyundai India,Venue,Compact SUV,East,832290.66,9.0,176.0,5393243.48,131.0,32.0,15.0,41169.798,0.01,Winter,1,1,Tuesday,0,0,1,1.0,5,12
2024-01-16,Hyundai India,Venue,Compact SUV,West,794816.63,10.0,84.0,,81.0,28.0,11.0,70650.367,0.01,Winter,1,1,Tuesday,0,0,0,1.0,5,9
2024-01-16,Hyundai India,Venue,Compact SUV,Central,765793.76,8.0,136.0,4410972.06,175.0,17.0,7.0,25205.555,0.01,Winter,1,1,Tuesday,0,0,0,1.0,3,40
2024-01-16,Hyundai India,Alcazar,MPV,North,1656281.56,3.0,79.0,3577568.17,128.0,20.0,6.0,27949.751,0.01,Winter,1,1,Tuesday,0,0,1,1.0,7,11
2024-01-16,Hyundai India,Alcazar,MPV,South,1623462.66,0.0,110.0,0.0,123.5,51.0,8.0,0.0,0.0,Winter,1,1,Tuesday,0,0,0,1.0,3,14
2024-01-16,Hyundai India,Alcazar,MPV,East,1619598.07,5.0,197.0,5830553.05,187.5,52.0,12.0,31096.283,0.01,Winter,1,1,Tuesday,0,0,0,1.0,3,38
2024-01-16,Hyundai India,Alcazar,MPV,West,1673483.58,3.0,196.0,3614724.53,166.5,44.0,17.0,21710.057,0.02,Winter,1,1,Tuesday,0,0,0,1.0,5,26
2024-01-16,Hyundai India,Alcazar,MPV,Central,1563982.74,5.0,130.0,5630337.86,167.5,37.0,12.0,33613.957,0.01,Winter,1,1,Tuesday,0,0,0,1.0,7,34
2024-01-16,Hyundai India,Tucson,Premium SUV,North,2944396.92,0.0,,0.0,135.0,34.0,7.0,0.0,0.0,Winter,1,1,Tuesday,0,0,0,1.0,5,11
2024-01-16,Hyundai India,Tucson,Premium SUV,South,2773135.35,5.0,249.0,9983287.26,177.0,44.0,13.0,56402.753,0.01,Winter,1,1,Tuesday,0,0,0,1.0,3,45
2024-01-16,Hyundai India,Tucson,Premium SUV,East,2956307.26,3.0,41.0,6385623.68,66.0,17.0,7.0,96751.874,0.0,Winter,1,1,Tuesday,0,0,1,1.0,3,11
2024-01-16,Hyundai India,Tucson,Premium SUV,West,2857109.82,4.0,104.0,8228476.28,126.5,29.0,14.0,65047.243,0.01,Winter,1,1,Tuesday,0,0,0,1.0,7,27
2024-01-16,Hyundai India,Tucson,Premium SUV,Central,2767740.0,0.0,117.0,0.0,89.0,45.0,13.0,0.0,0.0,Winter,1,1,Tuesday,0,0,0,1.0,5,31
2024-01-17,Hyundai India,i20,Hatchback,North,734620.29,11.0,138.0,5818192.7,142.5,29.0,14.0,40829.422,0.01,Winter,1,1,Wednesday,0,0,1,1.08,3,4
2024-01-17,Hyundai India,i20,Hatchback,South,744370.58,11.0,113.0,5895414.99,84.5,19.0,8.0,69768.225,0.01,Winter,1,1,Wednesday,0,0,0,1.08,3,40
2024-01-17,Hyundai India,i20,Hatchback,East,746762.48,18.0,136.0,9678041.74,139.0,,9.0,69626.2,0.01,Winter,1,1,Wednesday,0,0,0,1.08,3,4
2024-01-17,Hyundai India,i20,Hatchback,West,730648.82,6.0,244.0,3156402.9,209.5,33.0,12.0,15066.362,0.02,Winter,1,1,Wednesday,0,0,0,1.08,3,44
2024-01-17,Hyundai India,i20,Hatchback,Central,721600.79,11.0,83.0,5715078.26,119.0,29.0,10.0,48025.868,0.01,Winter,1,1,Wednesday,0,0,0,1.08,7,5
2024-01-17,Hyundai India,Verna,Sedan,North,1070234.74,8.0,41.0,6164552.1,100.0,29.0,17.0,61645.521,0.01,Winter,1,1,Wednesday,0,0,0,1.0,5,26
2024-01-17,Hyundai India,Verna,Sedan,South,1050345.26,7.0,233.0,5293740.11,138.0,26.0,10.0,38360.436,0.01,Winter,1,1,Wednesday,0,0,0,1.0,3,27
2024-01-17,Hyundai India,Verna,Sedan,East,1080677.6,8.0,133.0,6224702.98,95.5,51.0,12.0,65180.136,0.01,Winter,1,1,Wednesday,0,0,1,1.0,5,33
2024-01-17,Hyundai India,Verna,Sedan,West,1059658.64,9.0,188.0,6866587.99,144.0,51.0,12.0,47684.639,0.01,Winter,1,1,Wednesday,0,0,0,1.0,7,7
2024-01-17,Hyundai India,Verna,Sedan,Central,1045167.93,8.0,227.0,6020167.28,139.0,46.0,8.0,43310.556,0.01,Winter,1,1,Wednesday,0,0,0,1.0,7,23
2024-01-17,Hyundai India,Creta,SUV,North,1124333.55,12.0,91.0,9714241.87,150.0,46.0,15.0,64761.612,0.01,Winter,1,1,Wednesday,0,0,1,1.0,7,28
2024-01-17,Hyundai India,Creta,SUV,South,1191000.53,16.0,167.0,13720326.11,138.0,29.0,5.0,99422.653,0.0,Winter,1,1,Wednesday,0,0,0,1.0,7,27
2024-01-17,Hyundai India,Creta,SUV,East,1135675.45,12.0,197.0,9812235.89,200.0,46.0,6.0,49061.179,0.01,Winter,1,1,Wednesday,0,0,0,1.0,5,18
2024-01-17,Hyundai India,Creta,SUV,West,1128954.59,18.0,85.0,14631251.49,93.5,38.0,13.0,156483.973,0.0,Winter,1,1,Wednesday,0,0,0,1.0,5,33
2024-01-17,Hyundai India,Creta,SUV,Central,1157680.32,9.0,93.0,7501768.47,139.0,49.0,12.0,53969.557,0.01,Winter,1,1,Wednesday,0,0,0,1.0,3,2
2024-01-17,Hyundai India,Venue,Compact SUV,North,775655.38,9.0,135.0,5026246.86,118.0,35.0,12.0,42595.312,0.01,Winter,1,1,Wednesday,0,0,0,1.0,7,17
2024-01-17,Hyundai India,Venue,Compact SUV,South,777497.38,17.0,243.0,9516567.93,170.5,43.0,8.0,55815.648,0.01,Winter,1,1,Wednesday,0,0,0,1.0,3,11
2024-01-17,Hyundai India,Venue,Compact SUV,East,799721.22,7.0,89.0,4030594.95,82.5,48.0,5.0,48855.696,0.01,Winter,1,1,Wednesday,0,0,0,1.0,5,4
2024-01-17,Hyundai India,Venue,Compact SUV,West,831624.22,25.0,185.0,14969235.96,160.0,32.0,11.0,93557.725,0.0,Winter,1,1,Wednesday,0,0,0,1.0,7,10
2024-01-17,Hyundai India,Venue,Compact SUV,Central,813746.44,12.0,85.0,7030769.24,110.0,30.0,13.0,63916.084,0.01,Winter,1,1,Wednesday,0,0,1,1.0,5,16
2024-01-17,Hyundai India,Alcazar,MPV,North,1577335.95,13.0,215.0,14763864.49,159.5,44.0,9.0,92563.414,0.0,Winter,1,1,Wednesday,0,0,1,1.0,3,23
2024-01-17,Hyundai India,Alcazar,MPV,South,1621592.51,7.0,240.0,8172826.25,229.5,50.0,12.0,35611.443,0.01,Winter,1,1,Wednesday,0,0,0,1.0,3,34
2024-01-17,Hyundai India,Alcazar,MPV,East,1542483.06,9.0,213.0,9995290.23,130.0,22.0,7.0,76886.848,0.0,Winter,1,1,Wednesday,0,0,1,1.0,5,35
2024-01-17,Hyundai India,Alcazar,MPV,West,1654036.1,6.0,247.0,7145435.95,159.5,21.0,15.0,44798.971,0.01,Winter,1,1,Wednesday,0,0,0,1.0,3,9
2024-01-17,Hyundai India,Alcazar,MPV,Central,1609195.5,7.0,238.0,8110345.32,203.0,32.0,6.0,39952.44,0.01,Winter,1,1,Wednesday,0,0,0,1.0,7,37
2024-01-17,Hyundai India,Tucson,Premium SUV,North,3029571.56,9.0,215.0,19631623.71,155.5,19.0,8.0,126248.384,0.0,Winter,1,1,Wednesday,0,0,0,1.0,7,3
2024-01-17,Hyundai India,Tucson,Premium SUV,South,2884917.96,2.0,211.0,4154281.86,196.5,39.0,9.0,21141.384,0.02,Winter,1,1,Wednesday,0,0,1,1.0,7,40
2024-01-17,Hyundai India,Tucson,Premium SUV,East,2793339.74,6.0,159.0,12067227.68,98.0,20.0,11.0,123134.976,0.0,Winter,1,1,Wednesday,0,0,1,1.0,5,35
2024-01-17,Hyundai India,Tucson,Premium SUV,West,2805110.25,3.0,125.0,6059038.14,147.5,26.0,10.0,41078.225,0.01,Winter,1,1,Wednesday,0,0,0,1.0,5,40
2024-01-17,Hyundai India,Tucson,Premium SUV,Central,2894562.57,3.0,176.0,6252255.15,125.5,31.0,15.0,49818.766,0.01,Winter,1,1,Wednesday,0,0,1,1.0,5,25
